Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
36000	12.02	2.949508433620762	24.39	2205	0.352	0.02	0.01007491668065389
37000	12.0	2.835489375751565	24.39	2288	0.33399999999999996	0.02	0.010408060352007548
38000	12.03	3.112731919070449	24.39	2370	0.31599999999999995	0.02	0.01074176894293891
39000	11.43	2.8714282160625224	24.39	2458	0.29799999999999993	0.02	0.011079834236039057
40000	11.3	2.1283796653792764	24.39	2548	0.2799999999999999	0.02	0.011417442096604242
41000	11.12	1.9610201426808445	24.39	2638	0.262	0.02	0.011760645376311408
42000	10.75	1.9868316486305526	24.39	2730	0.244	0.02	0.012126191192203099
43000	10.61	1.9436820727680748	24.39	2823	0.22599999999999998	0.02	0.01247745864921146
44000	10.98	3.289316038327725	24.39	2916	0.20799999999999996	0.02	0.012840578953425089
45000	10.8	1.7146428199482247	24.39	3009	0.18999999999999995	0.02	0.013202065626780193
46000	10.19	1.6229294500994178	24.39	3107	0.17199999999999993	0.02	0.01357009298271603
47000	10.26	1.5723867208800766	24.39	3204	0.15400000000000003	0.02	0.013942952685885959
48000	9.9	1.2529964086141667	24.39	3304	0.136	0.02	0.014301989475886028
49000	10.16	1.7760630619434659	24.39	3403	0.118	0.02	0.014672792818811205
50000	10.06	1.1732007500849975	24.39	3503	0.1	0.02	0.015038151873482598
51000	10.03	1.6090680532531867	24.39	3602	0.0984	0.02	0.01540768219365014
52000	9.52	0.9431860898041277	24.39	3707	0.09680000000000001	0.02	0.015777638488345676
53000	9.85	1.1779218989389746	24.39	3809	0.0952	0.02	0.01614930258856879
54000	9.74	0.9551963149007643	24.39	3911	0.0936	0.02	0.016520346999168396
55000	9.7	1.40356688476182	24.39	4014	0.092	0.02	0.016899226307868956
56000	9.93	1.11584049039278	24.39	4115	0.09040000000000001	0.02	0.017277080615361533
57000	9.69	1.3468110483657314	24.39	4218	0.0888	0.02	0.017647511098119947
58000	9.98	1.483104851316993	24.39	4318	0.0872	0.02	0.018017161024941337
59000	9.85	1.2031209415515967	24.39	4420	0.08560000000000001	0.02	0.01839371118280623
60000	9.68	1.1906300852909772	24.39	4523	0.084	0.02	0.018783579336272345
61000	9.85	1.0712142642814275	24.39	4625	0.0824	0.02	0.019154496921433343
62000	9.86	1.1663618649458665	24.39	4726	0.08080000000000001	0.02	0.01953254454665714
63000	9.95	1.1521718621802914	24.39	4827	0.0792	0.02	0.01990254925356971
64000	9.89	1.1126095451684748	24.39	4928	0.0776	0.02	0.020278254879845515
65000	9.68	1.0571660229122009	24.39	5032	0.07600000000000001	0.02	0.020668303238021
66000	9.67	1.1920989891783316	24.39	5135	0.07440000000000001	0.02	0.021058573524157208
67000	9.82	1.152215257666726	24.39	5237	0.0728	0.02	0.021433164609803095
68000	9.92	1.3687950905814938	24.39	5338	0.07120000000000001	0.02	0.021801696221033732
69000	9.86	1.149086593777858	24.39	5440	0.06960000000000001	0.02	0.02217289302084181
70000	9.7	1.2369316876852983	24.39	5543	0.068	0.02	0.022565368281470405
71000	9.86	1.1577564510725045	24.39	5644	0.06640000000000001	0.02	0.022958009243011473
72000	9.63	0.8678133439859057	24.39	5748	0.0648	0.02	0.023331015242470634
73000	9.84	1.1723480711802277	24.39	5850	0.0632	0.02	0.02370072497261895
74000	9.58	1.1240996397117118	24.39	5955	0.06160000000000001	0.02	0.024072103103001913
75000	9.68	1.0476640682967036	24.39	6058	0.060000000000000005	0.02	0.024444940818680656
76000	9.59	1.0304853225543777	24.39	6162	0.0584	0.02	0.02482283373673757
77000	9.7	1.0049875621120892	24.39	6265	0.0568	0.02	0.02519546495543586
78000	9.47	0.9214662229295222	24.39	6371	0.0552	0.02	0.025571099784639145
79000	9.7	1.0723805294763609	24.39	6474	0.05360000000000001	0.02	0.025952053599887424
80000	9.48	0.9108238029388559	24.39	6579	0.052000000000000005	0.02	0.02633057753245036
81000	9.69	1.0168087332433764	24.39	6683	0.05040000000000001	0.02	0.02670696046617296
82000	9.57	0.9513674369033238	24.39	6787	0.0488	0.02	0.027091156707869636
83000	9.75	2.16043977004683	24.39	6890	0.0472	0.02	0.027470296886232166
84000	9.56	0.92	24.39	6994	0.0456	0.02	0.02784543898370531
85000	9.68	0.9368030742904296	24.39	7098	0.04400000000000001	0.02	0.028226904736624824
86000	9.55	1.0523782589924595	24.39	7202	0.04240000000000001	0.02	0.028603318134943646
87000	9.43	1.0512373661547614	24.39	7309	0.0408	0.02	0.02898072216245863
88000	9.55	1.0136567466356645	24.39	7413	0.039200000000000006	0.02	0.029357905520333183
89000	9.74	1.0547037498748169	24.39	7516	0.0376	0.02	0.02974608686235216
90000	9.57	0.8746999485537883	24.39	7620	0.036000000000000004	0.02	0.030144457552168106
91000	9.4	0.8485281374238569	24.39	7726	0.034400000000000014	0.02	0.030536054174105327
92000	9.5	0.8306623862918074	24.39	7832	0.03280000000000001	0.02	0.030936385128233167
93000	9.58	1.0505236789335117	24.39	7936	0.031200000000000006	0.02	0.03133650216791365
94000	9.38	0.8096912991998866	24.39	8043	0.0296	0.02	0.03173782693015204
95000	9.43	0.8031811750782011	24.39	8149	0.027999999999999997	0.02	0.03214480658372243
96000	9.43	0.8277076778670112	24.39	8255	0.026400000000000007	0.02	0.03255212916268243
97000	9.49	0.8774394566008528	24.39	8361	0.024800000000000003	0.02	0.032955803871154786
98000	9.48	0.8885943956609225	24.39	8466	0.023200000000000012	0.02	0.03334842344125112
99000	9.55	1.0805091392487154	24.39	8571	0.021600000000000008	0.02	0.033730937639872234
100000	9.52	0.8885943956609225	24.39	8676	0.02	0.02	0.03411390397283766
