Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
31000	106.13	66.27467917689229	106.13	738	0.44199999999999995	0.0005	0.008712903128729927
32000	111.55	67.64057584024548	111.55	743	0.42399999999999993	0.0005	0.009044704172346327
33000	119.91	67.67763219853366	119.91	749	0.4059999999999999	0.0005	0.009385627971755134
34000	127.81	67.25751928223342	127.81	755	0.3879999999999999	0.0005	0.009723927776018779
35000	131.05	67.82409232713697	131.05	760	0.37	0.0005	0.010066064132584466
36000	136.73	67.39166936647288	136.73	765	0.352	0.0005	0.010410855015118917
37000	141.18	66.94271879749132	141.18	770	0.33399999999999996	0.0005	0.010759995447264777
38000	148.08	63.66830922837514	148.08	775	0.31599999999999995	0.0005	0.011126769648657905
39000	151.99	64.03350607299276	151.99	780	0.29799999999999993	0.0005	0.011490383015738593
40000	156.97	62.451654101392705	156.97	785	0.2799999999999999	0.0005	0.011853472921583388
41000	163.09	59.75685651036206	163.09	790	0.262	0.0005	0.012209960222244264
42000	169.11	55.124022893834585	169.11	795	0.244	0.0005	0.012574463023079767
43000	172.63	53.118669975819245	172.63	800	0.22599999999999998	0.0005	0.01294558584690094
44000	177.21	49.367052778143446	177.21	805	0.20799999999999996	0.0005	0.013312491973241171
45000	177.87	49.43938814346309	177.87	810	0.18999999999999995	0.0005	0.013694099254078336
46000	181.61	44.611409975476	181.61	815	0.17199999999999993	0.0005	0.014065512683656481
47000	185.54	40.02759548111778	185.54	820	0.15400000000000003	0.0005	0.01443815529346466
48000	191.54	28.664758851244496	191.54	825	0.136	0.0005	0.014820409152242872
49000	192.43	27.30430552129096	192.59	830	0.118	0.0005	0.015207417143715752
50000	192.21	29.127751372187998	192.59	837	0.1	0.0005	0.015602189037534926
51000	193.41	25.582843860681322	193.41	842	0.0984	0.0005	0.01599349213971032
52000	194.39	22.2692141756282	194.77	847	0.09680000000000001	0.0005	0.016381177504857382
53000	194.94	21.254091370839642	194.94	852	0.0952	0.0005	0.01678436193201277
54000	180.08	50.471314625240346	194.94	865	0.0936	0.0005	0.017172190017170377
55000	179.77	50.56596780444333	194.94	870	0.092	0.0005	0.01755964888466729
56000	172.36	59.946062422814734	194.94	879	0.09040000000000001	0.0005	0.017943221198187934
57000	171.67	59.813385625627305	194.94	884	0.0888	0.0005	0.01832647489176856
58000	170.27	59.53836662186829	194.94	890	0.0872	0.0005	0.01871293498410119
59000	168.64	59.17829331773602	194.94	896	0.08560000000000001	0.0005	0.01910153004858229
60000	167.97	59.028375379981455	194.94	901	0.084	0.0005	0.019485878149668377
61000	165.31	58.55009735260908	194.94	908	0.0824	0.0005	0.019875082439846464
62000	162.52	58.16708347510644	194.94	914	0.08080000000000001	0.0005	0.020262316399150423
63000	159.17	57.471393753762406	194.94	921	0.0792	0.0005	0.02064683629406823
64000	155.84	56.636511191986386	194.94	927	0.0776	0.0005	0.021032141447067262
65000	155.2	54.48192360774352	194.94	934	0.07600000000000001	0.0005	0.02141690274079641
66000	145.38	59.47668114479825	194.94	944	0.07440000000000001	0.0005	0.02181011160214742
67000	143.72	58.92437186767458	194.94	950	0.0728	0.0005	0.02221590393119388
68000	149.08	51.96261733207826	194.94	958	0.07120000000000001	0.0005	0.022603288624021743
69000	150.16	51.052467129415014	194.94	965	0.06960000000000001	0.0005	0.02298980024125841
70000	148.34	49.02983173538331	194.94	973	0.068	0.0005	0.02337855901983049
71000	144.94	47.12978251594208	194.94	982	0.06640000000000001	0.0005	0.023770751953125
72000	132.29	55.55885078005124	194.94	995	0.0648	0.0005	0.024168036977450052
73000	129.91	54.38494184974367	194.94	1002	0.0632	0.0005	0.02455712464120653
74000	126.83	53.44343832501798	194.94	1010	0.06160000000000001	0.0005	0.024963009224997626
75000	125.15	52.819196321034646	194.94	1017	0.060000000000000005	0.0005	0.02536698301633199
76000	121.5	53.319508624892634	194.94	1027	0.0584	0.0005	0.02577593293454912
77000	118.62	52.38831549114745	194.94	1037	0.0568	0.0005	0.0261773775683509
78000	112.64	51.584013027293636	194.94	1049	0.0552	0.0005	0.026567441092597115
79000	102.67	52.600390682959755	194.94	1063	0.05360000000000001	0.0005	0.02697585536373986
80000	104.36	51.966820183651805	194.94	1070	0.052000000000000005	0.0005	0.027386494080225626
81000	103.17	53.21636120592989	194.94	1078	0.05040000000000001	0.0005	0.027799644933806527
82000	107.08	49.22086549421902	194.94	1086	0.0488	0.0005	0.02821090645260281
83000	105.57	50.497575189309835	194.94	1098	0.0472	0.0005	0.028621659013960098
84000	103.77	49.99277047734002	194.94	1106	0.0456	0.0005	0.02903206401401096
85000	103.9	50.04747745890896	194.94	1114	0.04400000000000001	0.0005	0.02942517108387417
86000	95.71	56.71883196963773	194.94	1130	0.04240000000000001	0.0005	0.02981770720746782
87000	100.47	57.17262544260146	194.94	1137	0.0408	0.0005	0.030210486186875236
88000	105.21	56.337961446967526	194.94	1144	0.039200000000000006	0.0005	0.030608148045010036
89000	108.01	56.986751969207724	194.94	1150	0.0376	0.0005	0.03105744911564721
90000	111.21	55.959859721053625	194.94	1162	0.036000000000000004	0.0005	0.03154266317685445
91000	112.05	56.34152553845165	194.94	1169	0.034400000000000014	0.0005	0.03193698015477922
92000	112.08	56.64692048117002	194.94	1176	0.03280000000000001	0.0005	0.0323482311434216
93000	115.32	57.66192504590875	194.94	1183	0.031200000000000006	0.0005	0.032763549354341295
94000	116.94	57.9842771792492	194.94	1189	0.0296	0.0005	0.03317108882798089
95000	121.94	55.08462943507926	194.94	1197	0.027999999999999997	0.0005	0.033570860558085974
96000	122.7	55.884076444010425	194.94	1204	0.026400000000000007	0.0005	0.03396616412533654
97000	124.59	56.57722068111865	194.94	1210	0.024800000000000003	0.0005	0.034358016318745084
98000	127.25	55.57470197850817	194.94	1218	0.023200000000000012	0.0005	0.034751710096995035
99000	132.36	50.7666268329894	194.94	1228	0.021600000000000008	0.0005	0.035145892964469065
100000	131.78	50.91651598450154	194.94	1235	0.02	0.0005	0.03554093970192803
