Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.630434782608695	9.127975859369093	-inf	46	0.982	0.0005	2.2718773947821722e-05
2000	22.568181818181817	10.037198376024529	-inf	88	0.964	0.0005	0.00035252504878573946
3000	23.73	13.138382701078545	24.07	129	0.946	0.0005	0.0005899937285317315
4000	22.5	13.113733259449806	24.07	176	0.9279999999999999	0.0005	0.0008311505450142755
5000	21.83	12.058237848043968	24.07	220	0.91	0.0005	0.00107324567106035
6000	23.02	12.751454818960855	24.07	263	0.892	0.0005	0.0013204681873321533
7000	23.95	12.630419628816773	24.07	301	0.874	0.0005	0.0015730069743262398
8000	26.56	13.693297630592857	26.56	337	0.856	0.0005	0.0018297800752851698
9000	29.66	16.246365747452565	29.66	364	0.838	0.0005	0.002093185914887322
10000	31.89	19.65548015185587	31.9	391	0.82	0.0005	0.002351839542388916
11000	34.87	23.899228021005193	34.95	419	0.802	0.0005	0.0026090242465337116
12000	37.14	24.11763670014125	37.42	443	0.784	0.0005	0.002870865331755744
13000	39.43	27.104706233420057	39.88	466	0.766	0.0005	0.0031372770998213026
14000	41.71	27.551876524113563	41.71	490	0.748	0.0005	0.003401460581355625
15000	42.21	26.15732975668579	42.88	510	0.73	0.0005	0.0036772584915161135
16000	45.48	32.100928335485875	45.48	530	0.712	0.0005	0.0039540753099653455
17000	48.07	36.42313962304733	49.82	545	0.694	0.0005	0.004240519205729167
18000	52.07	39.25410933902335	52.07	561	0.6759999999999999	0.0005	0.004527944988674587
19000	55.27	41.51983983591459	55.27	577	0.6579999999999999	0.0005	0.004814262721273634
20000	59.42	43.74269767629792	59.42	591	0.6399999999999999	0.0005	0.005109664135509067
21000	64.26	46.817009729370795	64.26	602	0.622	0.0005	0.005400644540786743
22000	66.63	48.12559713915247	67.97	616	0.604	0.0005	0.005696413516998291
23000	71.65	50.54490577694254	71.91	627	0.586	0.0005	0.005994675887955559
24000	73.28	49.8898947683797	74.46	640	0.5680000000000001	0.0005	0.006292648315429687
25000	77.0	49.590523288225135	77.0	649	0.55	0.0005	0.006593560841348436
26000	78.68	50.3640506710888	81.07	662	0.532	0.0005	0.006890515817536248
27000	84.36	52.4765700098625	84.36	669	0.514	0.0005	0.007202251222398546
28000	92.32	56.753480950510856	92.32	674	0.4959999999999999	0.0005	0.007513639860683017
29000	94.47	58.166219578033434	94.68	683	0.478	0.0005	0.007826022174623278
30000	101.09	59.79951421207367	101.09	690	0.45999999999999996	0.0005	0.008143188887172276
31000	104.95	60.984977658436506	104.95	697	0.44199999999999995	0.0005	0.008463197615411547
32000	108.84	62.51795262162701	108.98	703	0.42399999999999993	0.0005	0.008784741361935933
33000	115.18	63.338989571984804	115.18	709	0.4059999999999999	0.0005	0.009119951791233486
34000	120.21	64.238352251595	120.21	714	0.3879999999999999	0.0005	0.009455497529771593
35000	126.92	64.76058677930583	126.92	719	0.37	0.0005	0.009791690640979343
36000	132.79	63.37559388281896	132.79	724	0.352	0.0005	0.010126217736138237
37000	137.46	63.37056414456163	137.46	729	0.33399999999999996	0.0005	0.010463568700684442
