Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	20.306122448979593	8.552846719391995	-inf	49	0.982	0.0005	2.632790141635471e-05
2000	20.59375	9.666930447191255	-inf	96	0.964	0.0005	0.00035233312182956274
3000	21.82	11.838395161507323	22.0	142	0.946	0.0005	0.0005831763479444715
4000	20.65	11.591699616535962	22.0	193	0.9279999999999999	0.0005	0.0008169945743348863
5000	19.44	9.645019440104825	22.0	245	0.91	0.0005	0.0010600547658072578
6000	21.35	11.709291182646368	22.0	287	0.892	0.0005	0.0013026701741748385
7000	22.26	13.720510194595535	22.57	334	0.874	0.0005	0.0015559731589423285
8000	21.05	11.933461358717343	22.57	381	0.856	0.0005	0.0018033965428670246
9000	22.74	11.935342475186877	23.09	421	0.838	0.0005	0.002056038843260871
10000	22.96	11.600793076337498	23.21	466	0.82	0.0005	0.002309215267499288
11000	22.16	12.119174889405631	23.88	510	0.802	0.0005	0.0025666645500395033
12000	21.21	11.37039577147603	23.88	561	0.784	0.0005	0.0028274334801567927
13000	18.46	7.034799215329462	23.88	617	0.766	0.0005	0.0030905859337912664
14000	19.02	9.248762079327157	23.88	665	0.748	0.0005	0.0033602452278137206
15000	18.84	9.944566355553167	23.88	723	0.73	0.0005	0.0036421561903423735
16000	17.71	8.505639305778255	23.88	779	0.712	0.0005	0.003915266195933024
17000	18.35	7.313514886837928	23.88	832	0.694	0.0005	0.004185837772157457
18000	17.87	7.970765333391769	23.88	889	0.6759999999999999	0.0005	0.0044670641422271725
19000	17.09	9.022300150183433	23.88	948	0.6579999999999999	0.0005	0.0047572037908766
20000	15.94	7.440188169663454	23.88	1012	0.6399999999999999	0.0005	0.0050525173876020645
21000	15.77	7.0623721227360985	23.88	1073	0.622	0.0005	0.005339171621534559
22000	15.26	6.780294978833886	23.88	1140	0.604	0.0005	0.005639980104234483
23000	15.39	5.905751433983655	23.88	1207	0.586	0.0005	0.005946411225530837
24000	14.06	4.7808367468467265	23.88	1278	0.5680000000000001	0.0005	0.006255616545677185
25000	14.43	4.994506982676067	23.88	1345	0.55	0.0005	0.006561277641190423
26000	14.92	5.675702599678739	23.88	1411	0.532	0.0005	0.006859150992499457
27000	13.36	4.682990497534669	23.88	1488	0.514	0.0005	0.007158420615726047
28000	13.29	5.389424830165089	23.88	1562	0.4959999999999999	0.0005	0.007472900218433804
29000	13.01	3.47417616133667	23.88	1640	0.478	0.0005	0.007787539164225261
30000	13.47	4.7800732211965125	23.88	1714	0.45999999999999996	0.0005	0.008106139368481107
31000	13.5	4.952776998815917	23.88	1790	0.44199999999999995	0.0005	0.008424222204420302
32000	13.06	3.671021656160584	23.88	1866	0.42399999999999993	0.0005	0.00874580615096622
33000	12.79	4.128668066095893	23.88	1944	0.4059999999999999	0.0005	0.009072293440500895
34000	12.39	3.396748445204619	23.88	2024	0.3879999999999999	0.0005	0.009405377639664545
35000	11.89	2.6716848616556557	23.88	2108	0.37	0.0005	0.009741638832622104
36000	12.06	3.4837336293120917	23.88	2192	0.352	0.0005	0.01008022473918067
37000	12.33	3.4177624259155284	23.88	2272	0.33399999999999996	0.0005	0.010416459441184998
38000	11.69	3.154980190112134	23.88	2359	0.31599999999999995	0.0005	0.010775870548354254
39000	11.32	2.4652788888886388	23.88	2448	0.29799999999999993	0.0005	0.011134148438771566
40000	11.07	2.320581823595109	23.88	2537	0.2799999999999999	0.0005	0.01149695893128713
41000	11.33	2.5497254754188736	23.88	2626	0.262	0.0005	0.011856864624553256
42000	10.68	2.034109141614579	23.88	2720	0.244	0.0005	0.012223283184899224
43000	10.64	2.1841245385737507	23.88	2814	0.22599999999999998	0.0005	0.01257961995071835
44000	10.81	1.5664928981645594	23.88	2907	0.20799999999999996	0.0005	0.012936293416553073
45000	11.12	2.0163333057805697	23.88	2997	0.18999999999999995	0.0005	0.01329173015223609
46000	10.39	1.8756065685532242	23.88	3094	0.17199999999999993	0.0005	0.013661491009924146
47000	10.5	1.8248287590894658	23.88	3189	0.15400000000000003	0.0005	0.014025624990463257
48000	10.27	1.4272701215957688	23.88	3286	0.136	0.0005	0.01439472198486328
49000	9.95	1.3592277219068187	23.88	3387	0.118	0.0005	0.014774022565947639
50000	9.95	1.3369741957120937	23.88	3487	0.1	0.0005	0.015156069265471564
51000	9.91	1.1584040745784694	23.88	3588	0.0984	0.0005	0.015549483365482755
52000	9.86	1.2650691680694774	23.88	3690	0.09680000000000001	0.0005	0.01594586730003357
53000	9.96	1.10381157812373	23.88	3790	0.0952	0.0005	0.016323822538057964
54000	9.97	1.144159079848602	23.88	3890	0.0936	0.0005	0.01671051131354438
55000	9.72	1.1923086848631108	23.88	3993	0.092	0.0005	0.01708756532933977
56000	9.92	1.2464349160706305	23.88	4094	0.09040000000000001	0.0005	0.01746671054098341
57000	9.96	1.2877888025604198	23.88	4194	0.0888	0.0005	0.017847162021531
58000	9.68	1.0087616170334792	23.88	4297	0.0872	0.0005	0.018231748342514037
59000	9.65	1.107925990308017	23.88	4400	0.08560000000000001	0.0005	0.018621021376715768
60000	9.75	1.0523782589924593	23.88	4503	0.084	0.0005	0.019004916614956326
61000	9.81	1.0362914647916386	23.88	4605	0.0824	0.0005	0.019385204646322464
62000	9.9	1.1704699910719627	23.88	4706	0.08080000000000001	0.0005	0.01977292795976003
63000	9.86	1.104717158371318	23.88	4807	0.0792	0.0005	0.020165914164649117
64000	9.76	1.087382177525455	23.88	4909	0.0776	0.0005	0.020563207930988734
65000	9.69	0.9559811713627	23.88	5013	0.07600000000000001	0.0005	0.020964330501026578
66000	9.62	1.0934349546269317	23.88	5117	0.07440000000000001	0.0005	0.021352109511693317
67000	9.85	1.1608186766243902	23.88	5218	0.0728	0.0005	0.02173328181107839
68000	9.71	1.259325216137595	23.88	5321	0.07120000000000001	0.0005	0.022123116983307732
69000	9.84	1.3544002362669612	23.88	5423	0.06960000000000001	0.0005	0.022507017652193706
70000	9.86	1.1663618649458665	23.88	5524	0.068	0.0005	0.022888378037346734
71000	9.62	1.1025425161870177	23.88	5628	0.06640000000000001	0.0005	0.023270772960450915
72000	9.55	0.8760707733967614	23.88	5733	0.0648	0.0005	0.023651675184567768
73000	9.61	0.9888882646689667	23.88	5837	0.0632	0.0005	0.024036569992701214
74000	9.54	1.071634265969505	23.88	5941	0.06160000000000001	0.0005	0.02441851509941949
75000	9.66	1.1421033228215387	23.88	6045	0.060000000000000005	0.0005	0.024803289506170483
76000	9.57	1.088622983406101	23.88	6150	0.0584	0.0005	0.025184387895796034
