Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	24.075	14.374260850562019	-inf	40	0.982	0.0005	2.2132727834913467e-05
2000	24.382716049382715	12.92482337557239	-inf	81	0.964	0.0005	0.0005146296156777276
3000	22.76	11.599241354502457	23.62	131	0.946	0.0005	0.0009088726176155938
4000	20.84	9.899212089858464	23.62	177	0.9279999999999999	0.0005	0.0013157947858174642
5000	21.22	10.008576322334761	23.62	225	0.91	0.0005	0.0017204266124301486
6000	22.14	11.651626495901763	23.62	269	0.892	0.0005	0.0021219729714923433
7000	21.57	10.89335118317591	23.62	317	0.874	0.0005	0.0025270179245207047
8000	21.54	11.36434775955048	23.62	359	0.856	0.0005	0.0029213309950298734
9000	23.52	11.814804272606468	23.62	402	0.838	0.0005	0.003318521976470947
10000	23.82	12.397886916728996	23.86	444	0.82	0.0005	0.0037089052465226913
11000	23.62	11.502851820309605	24.14	486	0.802	0.0005	0.004105090432696872
12000	22.06	10.487916857031239	24.14	534	0.784	0.0005	0.0045019146468904285
13000	21.73	9.846679643412799	24.14	579	0.766	0.0005	0.004896159238285488
14000	21.87	9.289407946688529	24.14	623	0.748	0.0005	0.005289498501353794
15000	22.07	9.801280528584007	24.14	669	0.73	0.0005	0.005703947676552666
16000	22.88	10.914467462959427	24.14	710	0.712	0.0005	0.0061015522480010985
17000	24.47	12.680264192831315	24.62	750	0.694	0.0005	0.00650059355629815
18000	23.25	11.30696687887605	24.88	795	0.6759999999999999	0.0005	0.006900228394402398
19000	23.16	11.741141341453991	24.88	837	0.6579999999999999	0.0005	0.007299529380268521
20000	22.11	12.061421972553651	24.88	886	0.6399999999999999	0.0005	0.007713087664710151
21000	22.5	12.717311036535985	24.88	924	0.622	0.0005	0.008107196622424656
22000	23.69	14.254609780699017	24.88	972	0.604	0.0005	0.008499785463015238
23000	22.6	13.33641631023867	24.88	1014	0.586	0.0005	0.008894464903407626
24000	21.72	12.106262842016935	24.88	1065	0.5680000000000001	0.0005	0.009290252460373773
25000	20.73	9.745619528793435	24.88	1112	0.55	0.0005	0.009682049221462674
26000	21.29	10.814152763855335	24.88	1156	0.532	0.0005	0.010075081520610386
27000	23.74	12.824679333223111	24.88	1196	0.514	0.0005	0.010480880869759453
28000	25.61	16.189437914887595	25.71	1233	0.4959999999999999	0.0005	0.010886316034528944
29000	22.27	13.621934517534578	25.71	1286	0.478	0.0005	0.01129404518339369
30000	21.58	12.153336990308466	25.71	1328	0.45999999999999996	0.0005	0.011701765325334337
31000	21.55	11.163668751803772	25.71	1379	0.44199999999999995	0.0005	0.012108920216560364
32000	22.03	15.397697879878018	25.71	1422	0.42399999999999993	0.0005	0.01251225815878974
33000	20.04	14.108096965927048	25.71	1479	0.4059999999999999	0.0005	0.01292607757780287
34000	18.24	9.13905903252627	25.71	1532	0.3879999999999999	0.0005	0.013349495066536798
35000	19.35	10.194483802527717	25.71	1583	0.37	0.0005	0.013773771193292405
36000	18.58	9.631386193066914	25.71	1640	0.352	0.0005	0.014204887482855056
37000	18.48	9.546182483066202	25.71	1692	0.33399999999999996	0.0005	0.014634626971350775
38000	18.15	9.234040285812057	25.71	1750	0.31599999999999995	0.0005	0.015066914293501113
39000	16.08	8.127336587099123	25.71	1816	0.29799999999999993	0.0005	0.015508943398793539
40000	15.32	4.6537726631196765	25.71	1879	0.2799999999999999	0.0005	0.01595876263247596
41000	14.95	5.08010826656283	25.71	1948	0.262	0.0005	0.016397129628393386
42000	14.15	5.0860102241344345	25.71	2020	0.244	0.0005	0.016837165885501437
43000	12.52	3.9050736228655154	25.71	2102	0.22599999999999998	0.0005	0.017282901538742915
44000	12.96	3.466756409094818	25.71	2178	0.20799999999999996	0.0005	0.0177252772781584
45000	12.19	3.333751640419543	25.71	2262	0.18999999999999995	0.0005	0.018159706195195517
46000	12.23	3.05239250424974	25.71	2344	0.17199999999999993	0.0005	0.018601773381233214
47000	11.81	3.0714654482836043	25.71	2429	0.15400000000000003	0.0005	0.019051809310913086
48000	11.42	2.7319590040847976	25.71	2516	0.136	0.0005	0.01949357158607907
49000	11.14	2.0833626664601628	25.71	2606	0.118	0.0005	0.01994700895415412
50000	10.73	1.8646983670288342	25.71	2699	0.1	0.0005	0.02039842665195465
