Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
5.3386619091033936	0	-1163.7189	10.192227	-1148.2515	-1177.3405	200.0	0.0	1200	1200
7.110581159591675	1	-1260.3121	135.86867	-1169.1686	-1541.5149	200.0	0.0	1200	2400
8.76215147972107	2	-1192.1742	58.693	-1135.5894	-1288.8779	200.0	0.0	1200	3600
10.419612407684326	3	-1169.2869	66.53628	-1027.6938	-1213.119	200.0	0.0	1200	4800
12.08778190612793	4	-1191.7352	67.84388	-1095.052	-1280.9856	200.0	0.0	1200	6000
13.764204025268555	5	-1223.9366	219.11871	-1053.8962	-1697.3042	200.0	0.0	1200	7200
15.447875499725342	6	-1237.9229	90.33347	-1098.7585	-1364.0447	200.0	0.0	1200	8400
17.120270252227783	7	-1198.2164	44.074028	-1145.0112	-1272.5428	200.0	0.0	1200	9600
18.79704976081848	8	-1258.5453	137.6745	-1149.1669	-1546.479	200.0	0.0	1200	10800
20.457965850830078	9	-1192.3577	25.695518	-1158.4783	-1231.815	200.0	0.0	1200	12000
22.134926557540894	10	-1227.6598	75.36456	-1151.1292	-1376.0876	200.0	0.0	1200	13200
23.81644296646118	11	-1205.5565	79.08247	-1065.2688	-1329.761	200.0	0.0	1200	14400
25.465792655944824	12	-1219.841	58.007477	-1142.3628	-1319.752	200.0	0.0	1200	15600
27.14137554168701	13	-1192.853	49.923565	-1132.6051	-1259.171	200.0	0.0	1200	16800
28.81788468360901	14	-1154.7216	21.028461	-1131.9551	-1177.4253	200.0	0.0	1200	18000
30.489875078201294	15	-1177.2504	51.63893	-1083.4932	-1257.6248	200.0	0.0	1200	19200
32.15392875671387	16	-1167.8071	65.07542	-1064.065	-1283.0286	200.0	0.0	1200	20400
33.8339056968689	17	-1175.6509	76.79756	-1049.769	-1307.224	200.0	0.0	1200	21600
35.508378982543945	18	-1247.9728	68.0824	-1157.1228	-1342.1157	200.0	0.0	1200	22800
37.160879135131836	19	-1208.0502	54.967663	-1132.5259	-1314.3956	200.0	0.0	1200	24000
