Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.32608695652174	9.657289087222031	-inf	46	0.982	0.0005	2.53475374645657e-05
2000	22.53409090909091	10.727988949510829	-inf	88	0.964	0.0005	0.0003605431980556912
3000	21.96	11.794846332191023	23.09	136	0.946	0.0005	0.0005969626373714871
4000	21.06	11.678886933265517	23.09	182	0.9279999999999999	0.0005	0.0008355624145931667
5000	20.33	10.679939138403366	23.09	231	0.91	0.0005	0.001078487965795729
6000	21.16	11.916979483073721	23.09	279	0.892	0.0005	0.0013258983029259576
7000	20.36	10.991378439486105	23.09	330	0.874	0.0005	0.0015704039732615154
8000	19.33	10.076760392110156	23.09	384	0.856	0.0005	0.001818615198135376
9000	16.84	8.079257391617128	23.09	444	0.838	0.0005	0.0020709191428290473
10000	15.93	5.732809084558808	23.09	507	0.82	0.0005	0.002332248224152459
11000	16.28	5.92466032781627	23.09	564	0.802	0.0005	0.002601173917452494
12000	17.13	9.248410674272632	23.09	624	0.784	0.0005	0.0028745283683141074
13000	16.21	6.48119587730536	23.09	686	0.766	0.0005	0.003151501218477885
14000	16.95	8.11711155522702	23.09	743	0.748	0.0005	0.003428447246551514
15000	16.31	7.5811542656774895	23.09	807	0.73	0.0005	0.0037120234304004246
16000	15.88	6.954538086745949	23.09	869	0.712	0.0005	0.003999617099761963
17000	15.03	5.367410921477877	23.09	936	0.694	0.0005	0.004286707838376363
18000	14.92	5.509410131765468	23.09	1004	0.6759999999999999	0.0005	0.0045724241601096255
19000	14.84	5.182123117024528	23.09	1070	0.6579999999999999	0.0005	0.0048541265726089475
20000	14.0	4.345112196480086	23.09	1144	0.6399999999999999	0.0005	0.0051414581802156235
21000	13.07	3.6062584488635867	23.09	1220	0.622	0.0005	0.005430558522542318
