Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8044030666351318	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
1.2284929752349854	1	25.925	13.950605	72.0	10.0	25.925	13.950604825598067	1037	2058
1.573261022567749	2	35.066666	15.07964	74.0	12.0	35.06666666666667	15.079640431905382	1052	3110
1.9726810455322266	3	41.24	18.740927	109.0	19.0	41.24	18.740928472196888	1031	4141
2.3087100982666016	4	45.68182	17.527605	77.0	18.0	45.68181818181818	17.52760514584809	1005	5146
2.6527280807495117	5	53.55	16.107376	83.0	27.0	53.55	16.107374087665562	1071	6217
2.9629881381988525	6	59.117645	21.34281	98.0	18.0	59.11764705882353	21.342810755246276	1005	7222
3.295861005783081	7	64.5625	23.840534	109.0	26.0	64.5625	23.840534678358203	1033	8255
3.6485071182250977	8	69.13333	26.305555	127.0	35.0	69.13333333333334	26.305554968907657	1037	9292
4.017364025115967	9	65.125	21.28343	138.0	47.0	65.125	21.28342958735739	1042	10334
4.409909963607788	10	69.26667	26.362766	156.0	37.0	69.26666666666667	26.362768359099835	1039	11373
4.87942910194397	11	79.53846	41.34213	197.0	44.0	79.53846153846153	41.342128605493166	1034	12407
5.181267023086548	12	93.0	26.34043	166.0	60.0	93.0	26.340428656690115	1023	13430
5.4852259159088135	13	107.2	30.514914	176.0	69.0	107.2	30.51491438624726	1072	14502
5.802856922149658	14	129.75	45.17397	200.0	75.0	129.75	45.17396927435091	1038	15540
6.213706016540527	15	112.0	52.98113	200.0	49.0	112.0	52.98112871579842	1120	16660
6.5869340896606445	16	105.4	35.33327	172.0	50.0	105.4	35.3332704401956	1054	17714
6.922236204147339	17	96.72727	27.416288	160.0	67.0	96.72727272727273	27.41628881818222	1064	18778
7.246633052825928	18	145.85715	34.165264	200.0	111.0	145.85714285714286	34.165264613675234	1021	19799
7.59128212928772	19	133.125	28.228697	175.0	83.0	133.125	28.22869772058215	1065	20864
7.922791957855225	20	149.42857	35.840347	200.0	103.0	149.42857142857142	35.840348941450024	1046	21910
8.217650890350342	21	143.0	26.827492	200.0	103.0	143.0	26.827491230345892	1001	22911
8.539399862289429	22	130.125	22.053556	183.0	102.0	130.125	22.053556969341702	1041	23952
8.838284969329834	23	146.57143	28.554995	200.0	106.0	146.57142857142858	28.554995274067913	1026	24978
9.1493661403656	24	153.14285	38.12921	200.0	107.0	153.14285714285714	38.12921104211151	1072	26050
9.450404167175293	25	167.66667	34.86482	200.0	109.0	167.66666666666666	34.864818306647685	1006	27056
9.801936149597168	26	196.83333	4.561311	200.0	189.0	196.83333333333334	4.561310727801336	1181	28237
10.159953832626343	27	199.33333	1.4907119	200.0	196.0	199.33333333333334	1.4907119849998598	1196	29433
10.51038408279419	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	30633
10.866348028182983	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	31833
11.238587141036987	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	33033
11.558130264282227	31	179.0	46.957428	200.0	74.0	179.0	46.95742752749558	1074	34107
11.89654016494751	32	188.66667	25.342104	200.0	132.0	188.66666666666666	25.34210374499762	1132	35239
12.276871919631958	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36439
12.686953067779541	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	37639
13.179253101348877	35	194.83333	11.553019	200.0	169.0	194.83333333333334	11.553017883748915	1169	38808
13.612325191497803	36	193.5	14.534442	200.0	161.0	193.5	14.534441853748634	1161	39969
13.997286081314087	37	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	41159
14.377417087554932	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	42359
14.796489000320435	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43559
15.098180055618286	40	175.0	46.758244	200.0	72.0	175.0	46.75824347998258	1050	44609
15.39386796951294	41	171.0	32.093613	200.0	115.0	171.0	32.09361307176243	1026	45635
15.729408025741577	42	151.85715	52.561333	200.0	53.0	151.85714285714286	52.56133443464902	1063	46698
16.084327936172485	43	192.33333	17.143188	200.0	154.0	192.33333333333334	17.143187827498387	1154	47852
16.52855610847473	44	144.125	46.966576	200.0	79.0	144.125	46.96657721188547	1153	49005
16.946675062179565	45	185.0	24.433584	200.0	134.0	185.0	24.43358344574123	1110	50115
17.356662034988403	46	157.14285	67.7652	200.0	49.0	157.14285714285714	67.76520087020765	1100	51215
17.72860598564148	47	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	52412
18.070276021957397	48	158.28572	69.01287	200.0	16.0	158.28571428571428	69.01286481667083	1108	53520
18.42840600013733	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	54720
18.79086995124817	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	55920
19.15026307106018	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	57120
19.498671054840088	52	198.33333	2.624669	200.0	193.0	198.33333333333334	2.62466929133727	1190	58310
19.857707023620605	53	191.16667	9.529195	200.0	172.0	191.16666666666666	9.529194905948536	1147	59457
20.216782093048096	54	180.0	11.647604	195.0	159.0	180.0	11.647603473104098	1080	60537
20.55453586578369	55	180.0	13.540064	195.0	158.0	180.0	13.5400640077266	1080	61617
20.89775514602661	56	180.16667	11.6105795	193.0	158.0	180.16666666666666	11.610579466829188	1081	62698
21.21864604949951	57	171.33333	9.809293	183.0	155.0	171.33333333333334	9.809292646374773	1028	63726
