Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	20.583333333333332	10.576769618156366	-inf	48	0.982	0.0005	2.486288547515869e-05
2000	22.07777777777778	11.211331349009534	-inf	90	0.964	0.0005	0.00035624888208177354
3000	23.9	11.347686988985906	23.93	131	0.946	0.0005	0.00059991631242964
4000	23.78	11.553856499022306	24.3	173	0.9279999999999999	0.0005	0.0008429512050416734
5000	23.52	11.417074931872873	24.3	216	0.91	0.0005	0.0010905814833111233
6000	23.89	11.387620471371534	24.5	259	0.892	0.0005	0.0013402511676152548
7000	22.42	10.706241170457538	24.5	307	0.874	0.0005	0.0015955414374669392
8000	23.1	12.324366109459747	24.5	343	0.856	0.0005	0.0018551456928253174
9000	25.71	14.511578136095327	25.73	380	0.838	0.0005	0.002111120753818088
10000	27.65	15.734277867128188	27.82	417	0.82	0.0005	0.002372362481223212
11000	28.51	17.18632886919135	28.63	448	0.802	0.0005	0.002635021342171563
12000	30.93	18.93475904256508	30.93	476	0.784	0.0005	0.0029051495922936335
13000	33.37	20.343379758535697	33.37	507	0.766	0.0005	0.0031734387079874675
14000	36.77	23.461395951647887	36.77	525	0.748	0.0005	0.0034450301196840075
15000	40.6	28.55030647821491	41.53	546	0.73	0.0005	0.003718615306748284
16000	43.54	31.446277999152777	43.54	566	0.712	0.0005	0.004006234341197543
17000	47.93	39.016728463570594	47.93	581	0.694	0.0005	0.004293001492818196
18000	53.51	39.9505932371473	53.51	595	0.6759999999999999	0.0005	0.004580297602547539
19000	56.37	40.22030705999148	56.55	614	0.6579999999999999	0.0005	0.0048690765433841285
20000	57.93	41.78594380889344	58.66	627	0.6399999999999999	0.0005	0.0051651644706726075
21000	59.71	41.69947121966895	59.71	645	0.622	0.0005	0.0054642047484715775
22000	62.8	41.52854440020743	62.8	661	0.604	0.0005	0.005762012137307061
23000	63.61	40.2829728297205	63.88	674	0.586	0.0005	0.00606076783604092
24000	69.06	41.76094347593215	69.06	684	0.5680000000000001	0.0005	0.006367493934101529
25000	70.13	43.34596982419473	70.13	695	0.55	0.0005	0.00667221917046441
26000	74.73	47.44488486654805	74.73	704	0.532	0.0005	0.006986943284670512
27000	80.65	51.52560043318272	80.65	714	0.514	0.0005	0.007300341857804192
28000	82.42	52.20865445498476	84.02	724	0.4959999999999999	0.0005	0.007621833748287625
29000	88.34	56.86232847852785	88.34	730	0.478	0.0005	0.007947841551568774
30000	94.67	58.77891713871564	94.67	736	0.45999999999999996	0.0005	0.008276945948600768
31000	100.83	60.95162918249192	100.83	744	0.44199999999999995	0.0005	0.008606307572788663
32000	105.84	61.70668035148221	105.84	750	0.42399999999999993	0.0005	0.008935511377122667
33000	112.84	62.5339459813628	112.84	755	0.4059999999999999	0.0005	0.009265979793336656
34000	119.14	63.31429854306214	119.14	762	0.3879999999999999	0.0005	0.009601386586825052
35000	124.73	63.284888401576566	124.73	768	0.37	0.0005	0.009936303628815545
36000	130.68	63.9931058786804	130.68	773	0.352	0.0005	0.01027930736541748
37000	134.91	64.94306660452676	135.1	779	0.33399999999999996	0.0005	0.010625164177682665
38000	138.35	64.9409539504926	138.35	784	0.31599999999999995	0.0005	0.010966922309663561
39000	145.03	63.97131466524664	145.03	791	0.29799999999999993	0.0005	0.01131015592151218
40000	148.69	63.90316032873492	148.69	796	0.2799999999999999	0.0005	0.011657326618830363
41000	152.82	62.8142308716743	152.82	801	0.262	0.0005	0.012006820572747125
42000	158.28	60.14683366562199	158.28	806	0.244	0.0005	0.012370086312294006
43000	162.76	58.83946294792297	162.76	811	0.22599999999999998	0.0005	0.012725476291444566
44000	167.49	55.14843515458985	167.49	816	0.20799999999999996	0.0005	0.013087160719765557
45000	172.55	51.8845593601796	172.55	821	0.18999999999999995	0.0005	0.013444447848531936
46000	176.15	49.12949724961574	176.15	826	0.17199999999999993	0.0005	0.013809862401750353
47000	178.71	47.16487994260136	178.71	831	0.15400000000000003	0.0005	0.014177944660186768
48000	181.12	44.30717323413896	181.12	836	0.136	0.0005	0.01454897271262275
49000	184.78	39.39837052468033	184.78	841	0.118	0.0005	0.014934964776039124
50000	186.93	37.82201871925929	186.93	846	0.1	0.0005	0.015316138797336154
51000	189.01	36.158676690387885	189.01	851	0.0984	0.0005	0.015701631572511462
52000	189.31	36.12414566463821	189.31	856	0.09680000000000001	0.0005	0.016094192067782086
53000	192.08	31.97426465143491	192.08	861	0.0952	0.0005	0.016487115886476306
54000	194.52	26.269556524616096	194.52	866	0.0936	0.0005	0.016874094671673244
55000	194.85	26.128671990746106	194.85	871	0.092	0.0005	0.017262476881345114
56000	194.33	26.226343626209125	194.85	876	0.09040000000000001	0.0005	0.017648058467441136
57000	197.12	17.989596993818395	197.12	881	0.0888	0.0005	0.01802812185552385
58000	197.12	17.989596993818395	197.12	886	0.0872	0.0005	0.01841177523136139
59000	199.32	3.446389415025528	199.32	891	0.08560000000000001	0.0005	0.018802841901779176
60000	199.02	4.514377033434402	199.32	896	0.084	0.0005	0.01920007387797038
61000	199.02	4.514377033434402	199.32	901	0.0824	0.0005	0.01959872139824761
62000	198.98	4.523228935174518	199.32	906	0.08080000000000001	0.0005	0.019980041649606494
63000	198.98	4.523228935174518	199.32	911	0.0792	0.0005	0.020360975199275547
64000	198.72	5.15961238854238	199.32	916	0.0776	0.0005	0.02075188676516215
