Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	22.837209302325583	12.950586289248157	-inf	43	0.982	0.0005	2.159290843539768e-05
2000	20.61855670103093	10.87742701816219	-inf	97	0.964	0.0005	0.0005133521556854249
3000	20.37	9.550554957697484	21.21	141	0.946	0.0005	0.000905205938551161
4000	20.99	9.649347128174009	21.21	189	0.9279999999999999	0.0005	0.0012957552406522963
5000	19.63	8.824573644091819	21.7	242	0.91	0.0005	0.0016868539651234945
6000	20.4	10.78702924812944	21.7	287	0.892	0.0005	0.002083257105615404
7000	21.83	12.386327139228966	21.88	331	0.874	0.0005	0.00248009893629286
8000	20.86	11.196445864648298	22.5	384	0.856	0.0005	0.002873928878042433
9000	20.44	11.078194798792808	22.5	431	0.838	0.0005	0.0032662129402160644
10000	21.26	11.718890732488294	22.5	476	0.82	0.0005	0.003662111759185791
11000	22.24	10.734169739667806	22.5	518	0.802	0.0005	0.004060050249099731
12000	20.66	8.876057683453844	22.5	571	0.784	0.0005	0.004456382857428657
13000	21.27	8.922841475673541	22.5	613	0.766	0.0005	0.004856558640797933
14000	22.9	10.16021653312566	22.95	656	0.748	0.0005	0.005248756143781874
15000	20.43	9.793114928356555	22.95	711	0.73	0.0005	0.005640488266944885
16000	20.12	10.23550682672822	22.95	755	0.712	0.0005	0.006033001277181837
17000	20.9	10.858637115218468	22.95	804	0.694	0.0005	0.0064284901486502755
18000	21.57	10.703508770492041	22.95	847	0.6759999999999999	0.0005	0.0068281267086664835
19000	22.85	10.847465141681718	23.12	890	0.6579999999999999	0.0005	0.007220167517662048
20000	23.18	12.658104123445975	24.32	933	0.6399999999999999	0.0005	0.0076120985216564605
21000	22.17	15.221731176183608	24.32	980	0.622	0.0005	0.008003753026326497
22000	22.36	15.006345324561874	24.32	1021	0.604	0.0005	0.008403590189086067
23000	22.79	14.12111539503874	24.32	1068	0.586	0.0005	0.008795442183812459
24000	21.83	12.030008312549082	24.32	1116	0.5680000000000001	0.0005	0.009195673333273993
25000	22.22	11.67868143242207	24.32	1156	0.55	0.0005	0.00958983149793413
26000	22.85	12.382548203015403	24.32	1201	0.532	0.0005	0.009979621569315592
27000	24.13	11.465299821635718	24.36	1243	0.514	0.0005	0.010373134016990661
28000	22.81	9.787435823544387	24.36	1288	0.4959999999999999	0.0005	0.010770464142163594
29000	21.88	9.368329626993278	24.36	1335	0.478	0.0005	0.011163522005081177
30000	19.7	9.338629449764028	24.36	1389	0.45999999999999996	0.0005	0.01155652768082089
31000	17.72	7.535356660437514	24.36	1446	0.44199999999999995	0.0005	0.011949229107962714
32000	17.29	7.132033370645428	24.36	1505	0.42399999999999993	0.0005	0.012347136603461371
33000	17.5	7.365459931328117	24.36	1561	0.4059999999999999	0.0005	0.012747238477071127
34000	17.04	7.227613714082956	24.36	1621	0.3879999999999999	0.0005	0.013155645794338651
35000	15.02	5.055650304362437	24.36	1687	0.37	0.0005	0.013546686967213948
36000	14.43	5.028429178182785	24.36	1757	0.352	0.0005	0.013947460651397705
37000	14.05	5.101715397785337	24.36	1829	0.33399999999999996	0.0005	0.014352899922264947
38000	14.47	5.1719532093784455	24.36	1898	0.31599999999999995	0.0005	0.014746237860785591
39000	13.21	3.2071638561196094	24.36	1975	0.29799999999999993	0.0005	0.015138842662175496
40000	12.82	2.8926804178823495	24.36	2052	0.2799999999999999	0.0005	0.015534967713885838
41000	12.62	2.9623639209253136	24.36	2132	0.262	0.0005	0.015931747688187493
42000	11.87	2.6931579975931603	24.36	2216	0.244	0.0005	0.016326780584123398
43000	11.88	2.6125849268492694	24.36	2301	0.22599999999999998	0.0005	0.016727095047632853
44000	11.33	2.592508437787619	24.36	2389	0.20799999999999996	0.0005	0.01713178687625461
45000	11.56	2.507269431074371	24.36	2475	0.18999999999999995	0.0005	0.017540632486343383
46000	11.05	1.9098429254784277	24.36	2566	0.17199999999999993	0.0005	0.017949496176507738
47000	10.78	2.138130024109853	24.36	2658	0.15400000000000003	0.0005	0.018351476391156515
48000	10.91	2.227532266881896	24.36	2750	0.136	0.0005	0.018754523793856302
49000	10.64	1.5717506163510802	24.36	2844	0.118	0.0005	0.01915495448642307
50000	9.92	1.309045453756286	24.36	2944	0.1	0.0005	0.019548300637139214
51000	10.19	1.5012994371543606	24.36	3043	0.0984	0.0005	0.019941904611057704
52000	10.16	1.5014659503298768	24.36	3141	0.09680000000000001	0.0005	0.020342435836791992
53000	10.24	1.2338557452149745	24.36	3239	0.0952	0.0005	0.020760879980193245
54000	10.01	1.3747363383572866	24.36	3339	0.0936	0.0005	0.021243714756435817
55000	9.94	1.2634872377669668	24.36	3440	0.092	0.0005	0.02167769167158339
56000	10.01	1.3228378585450296	24.36	3540	0.09040000000000001	0.0005	0.022092686825328403
57000	10.2	1.4142135623730951	24.36	3638	0.0888	0.0005	0.022515253755781384
58000	10.07	1.2669254121691613	24.36	3737	0.0872	0.0005	0.022932750317785473
59000	10.35	1.4517231140957976	24.36	3833	0.08560000000000001	0.0005	0.023326763245794507
60000	10.11	1.3333791658789333	24.36	3932	0.084	0.0005	0.023737800121307374
61000	9.89	1.3776429145464364	24.36	4033	0.0824	0.0005	0.024138306180636088
62000	10.1	1.3527749258468684	24.36	4132	0.08080000000000001	0.0005	0.024537531998422412
63000	10.07	1.3210223313782397	24.36	4232	0.0792	0.0005	0.024937734603881836
64000	9.86	1.2963024338479043	24.36	4333	0.0776	0.0005	0.025334377156363594
65000	9.89	1.1652896635600956	24.36	4434	0.07600000000000001	0.0005	0.0257268093029658
66000	10.05	1.3592277219068187	24.36	4534	0.07440000000000001	0.0005	0.026129183371861774
67000	10.04	1.333566646253572	24.36	4633	0.0728	0.0005	0.0265409302049213
68000	9.91	1.1322102278287367	24.36	4734	0.07120000000000001	0.0005	0.026940523121092054
69000	9.95	1.1694015563526499	24.36	4835	0.06960000000000001	0.0005	0.027337569329473708
70000	9.85	1.023474474522936	24.36	4936	0.068	0.0005	0.02773025565677219
71000	9.9	1.1532562594670797	24.36	5037	0.06640000000000001	0.0005	0.028123349083794488
72000	9.94	1.2792185114357908	24.36	5138	0.0648	0.0005	0.028529177374309964
73000	10.07	1.3134306224540373	24.36	5237	0.0632	0.0005	0.028933513826794096
74000	9.78	1.2294714311442947	24.36	5339	0.06160000000000001	0.0005	0.029331679277949864
75000	9.98	1.2245815611873305	24.36	5439	0.060000000000000005	0.0005	0.02972667780187395
76000	9.95	1.1258330249197703	24.36	5539	0.0584	0.0005	0.030138388872146607
