Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.717391304347824	9.92945342748633	-inf	46	0.982	0.0005	2.253393332163493e-05
2000	22.314606741573034	12.477931535600984	-inf	89	0.964	0.0005	0.0003490596347384983
3000	22.49	13.789485124543265	22.73	131	0.946	0.0005	0.0005868434243732029
4000	21.67	11.486561713585141	23.97	180	0.9279999999999999	0.0005	0.0008273451195822822
5000	22.75	14.181942744208214	23.97	222	0.91	0.0005	0.0010729708274205526
6000	21.43	13.962274170062695	23.97	272	0.892	0.0005	0.0013183310959074233
7000	19.97	10.703695623475099	23.97	322	0.874	0.0005	0.001564757294125027
8000	20.9	10.063299657666962	23.97	365	0.856	0.0005	0.001817906101544698
9000	22.62	10.771982175997136	23.97	410	0.838	0.0005	0.002071962422794766
10000	25.35	15.097267964767665	25.35	440	0.82	0.0005	0.0023370087809032863
11000	27.15	17.510782392571727	27.15	477	0.802	0.0005	0.002599863741132948
12000	30.22	19.05968520201737	30.22	507	0.784	0.0005	0.0028626465797424315
13000	32.75	20.932928605429293	32.75	532	0.766	0.0005	0.0031337883075078328
14000	34.35	21.40204429487987	34.96	558	0.748	0.0005	0.003411073022418552
15000	38.62	23.929387789912216	38.68	583	0.73	0.0005	0.0036856572495566472
16000	43.43	29.897242347748396	43.59	597	0.712	0.0005	0.00396531515651279
17000	48.1	34.90687611345364	48.1	611	0.694	0.0005	0.004245329168107774
18000	50.89	36.93829855312776	50.99	630	0.6759999999999999	0.0005	0.0045316789547602335
19000	52.25	37.1839683196939	52.6	650	0.6579999999999999	0.0005	0.004809943238894145
20000	55.7	39.1209662457358	55.7	668	0.6399999999999999	0.0005	0.0050925653510623505
21000	57.56	38.10913801176826	57.86	687	0.622	0.0005	0.00537767317559984
22000	58.67	38.7535946719785	59.35	698	0.604	0.0005	0.005674736963378058
23000	62.64	41.216142468697875	63.76	708	0.586	0.0005	0.005981520414352417
24000	66.56	45.2060438437163	67.09	717	0.5680000000000001	0.0005	0.00628179861439599
25000	70.43	46.52144774187494	70.43	729	0.55	0.0005	0.006586209999190436
26000	75.41	50.059383735719315	75.41	739	0.532	0.0005	0.006889096697171529
27000	81.94	52.864320670940245	81.94	747	0.514	0.0005	0.007201218869951036
28000	86.28	55.02746223477873	86.28	755	0.4959999999999999	0.0005	0.007519468731350369
29000	92.33	59.03508363676637	92.33	762	0.478	0.0005	0.007830568419562445
30000	99.45	60.705251008458895	99.45	770	0.45999999999999996	0.0005	0.008140711254543728
31000	106.21	62.5265215728494	106.21	776	0.44199999999999995	0.0005	0.008457991215917799
32000	112.49	62.26355193851376	112.49	784	0.42399999999999993	0.0005	0.008786892162428962
33000	118.25	63.66873251447684	118.25	789	0.4059999999999999	0.0005	0.00910779767566257
34000	121.66	65.32613871950493	121.66	795	0.3879999999999999	0.0005	0.009439271026187473
35000	127.16	65.2428877349861	127.16	800	0.37	0.0005	0.009777512881490919
36000	131.39	65.59708758778852	131.39	806	0.352	0.0005	0.010117934611108569
37000	136.26	65.36369328610495	136.26	811	0.33399999999999996	0.0005	0.010462352501021491
38000	140.2	64.96983915633469	140.2	816	0.31599999999999995	0.0005	0.01080772082010905
39000	146.49	63.167316707297296	146.49	822	0.29799999999999993	0.0005	0.011154322491751776
40000	152.33	61.31281350582437	152.33	827	0.2799999999999999	0.0005	0.011500978668530781
41000	155.66	60.83982577226861	155.66	832	0.262	0.0005	0.011847567756970724
42000	161.24	56.833637926847516	161.24	837	0.244	0.0005	0.012199815048111809
43000	167.01	54.23310704726403	167.01	842	0.22599999999999998	0.0005	0.012553279731008742
44000	169.83	52.31750280737795	169.83	847	0.20799999999999996	0.0005	0.012906887663735284
45000	173.33	51.06761302430338	173.33	852	0.18999999999999995	0.0005	0.013279352055655586
46000	176.38	47.38813775619379	176.38	857	0.17199999999999993	0.0005	0.013655183381504482
47000	179.74	42.69440712786629	179.74	862	0.15400000000000003	0.0005	0.014026263025071886
