Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.755555555555556	10.330441650353483	-inf	45	0.982	0.0005	2.397967709435357e-05
2000	22.40909090909091	10.647915250111344	-inf	88	0.964	0.0005	0.0003347793552610609
3000	22.2	12.754607010802019	22.48	133	0.946	0.0005	0.0005607319540447659
4000	21.81	12.545672560688008	22.86	180	0.9279999999999999	0.0005	0.0007969348298178778
5000	22.12	12.252575239515977	22.86	229	0.91	0.0005	0.0010266368256674873
6000	20.95	8.924544806319256	22.86	277	0.892	0.0005	0.0012592331568400065
7000	21.2	9.74268956705488	22.86	325	0.874	0.0005	0.0014969370762507122
8000	21.66	11.87705350665728	22.86	368	0.856	0.0005	0.001744395759370592
9000	20.96	10.91505382487874	22.86	418	0.838	0.0005	0.0019892751508288915
10000	19.86	10.70889350026416	22.86	469	0.82	0.0005	0.002236842976676093
11000	20.86	12.213942852330693	22.86	514	0.802	0.0005	0.0024863921271430123
12000	20.67	11.172336371592111	22.86	563	0.784	0.0005	0.0027381124761369493
13000	19.36	8.896651055312892	22.86	617	0.766	0.0005	0.002996545433998108
14000	19.24	10.464339444035636	22.86	666	0.748	0.0005	0.0032521985636817085
15000	20.49	10.826352109551953	22.86	715	0.73	0.0005	0.0035135957929823135
16000	19.68	9.781492728617652	22.86	767	0.712	0.0005	0.0037794074085023667
17000	18.95	9.414217970707922	22.86	821	0.694	0.0005	0.004043971300125122
18000	19.18	9.378038174373144	22.86	872	0.6759999999999999	0.0005	0.004316234125031365
19000	19.1	9.04599358832406	22.86	925	0.6579999999999999	0.0005	0.004589448438750373
20000	17.49	8.688492389361919	22.86	982	0.6399999999999999	0.0005	0.004871397614479065
21000	16.79	8.558381856402528	22.86	1044	0.622	0.0005	0.0051499136288960775
22000	16.65	8.774252104880507	22.86	1103	0.604	0.0005	0.0054301487737231785
23000	15.8	6.624198064671678	22.86	1170	0.586	0.0005	0.005712695254219903
24000	15.54	8.174863913240392	22.86	1232	0.5680000000000001	0.0005	0.005994922783639696
25000	15.28	7.112074240332422	22.86	1302	0.55	0.0005	0.006286435590849983
26000	15.97	7.160244409236322	22.86	1358	0.532	0.0005	0.006581149167484707
27000	17.49	8.165163807297438	22.86	1416	0.514	0.0005	0.006887266039848327
28000	14.97	5.670017636656874	22.86	1487	0.4959999999999999	0.0005	0.00719804929362403
29000	15.24	7.993897672600019	22.86	1548	0.478	0.0005	0.007514218025737339
30000	16.07	8.29849986443333	22.86	1611	0.45999999999999996	0.0005	0.007834973401493497
31000	14.39	5.572961510723002	22.86	1679	0.44199999999999995	0.0005	0.008145044379764132
32000	14.22	5.833660943181392	22.86	1750	0.42399999999999993	0.0005	0.00845300641324785
