Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.369565217391305	11.09907692137577	-inf	46	0.982	0.0005	2.1112627453274197e-05
2000	22.556818181818183	12.359995912901514	-inf	88	0.964	0.0005	0.0005076497130923801
3000	23.5	13.244999056247607	23.88	129	0.946	0.0005	0.0009017227093378703
4000	23.44	15.363801612882146	24.37	171	0.9279999999999999	0.0005	0.0013132091363271077
5000	24.1	14.788847149118823	24.7	213	0.91	0.0005	0.0017267007297939725
6000	23.95	11.890647585392479	24.97	254	0.892	0.0005	0.002126619948281182
7000	22.89	10.29844162968359	24.97	302	0.874	0.0005	0.0025370114379458957
8000	21.17	10.465232916662679	24.97	347	0.856	0.0005	0.002941537963019477
9000	22.49	11.957838433429346	24.97	392	0.838	0.0005	0.0033401630984412297
10000	23.0	13.723702124426922	24.97	435	0.82	0.0005	0.0037509136729770238
11000	22.3	13.962449641807131	24.97	482	0.802	0.0005	0.004152281350559658
12000	21.77	12.574462215140654	24.97	526	0.784	0.0005	0.004542044732305739
13000	21.12	10.499790474099946	24.97	574	0.766	0.0005	0.004932950933774312
14000	21.26	8.944965064213498	24.97	618	0.748	0.0005	0.005324307547675239
15000	21.35	9.130580485379888	24.97	666	0.73	0.0005	0.005724391076299879
16000	21.53	10.27176226360404	24.97	711	0.712	0.0005	0.0061183422141604955
17000	21.65	10.09690546652785	24.97	757	0.694	0.0005	0.006513273384835985
18000	22.32	11.608514116802374	24.97	801	0.6759999999999999	0.0005	0.006926732725567288
19000	22.74	12.762147154769844	24.97	845	0.6579999999999999	0.0005	0.007320370210541619
20000	21.98	10.990887134349075	24.97	893	0.6399999999999999	0.0005	0.007712961898909675
21000	20.87	7.731306487263326	24.97	941	0.622	0.0005	0.00811725013785892
22000	22.94	12.096131613040592	24.97	980	0.604	0.0005	0.008510352306895785
23000	24.05	14.392619636466463	24.97	1024	0.586	0.0005	0.00891438689496782
24000	23.01	12.42939660643267	24.97	1068	0.5680000000000001	0.0005	0.00931126872698466
25000	21.83	12.107894119127405	24.97	1113	0.55	0.0005	0.009705117808447943
26000	21.52	11.681164325528515	24.97	1161	0.532	0.0005	0.01010144121117062
27000	20.86	9.491069486627943	24.97	1210	0.514	0.0005	0.010492235687043931
28000	21.1	10.123734488813898	24.97	1254	0.4959999999999999	0.0005	0.010881433420711094
29000	21.82	9.722530534793913	24.97	1298	0.478	0.0005	0.011269978483517965
30000	22.33	11.049936651402124	24.97	1342	0.45999999999999996	0.0005	0.011669339471393161
31000	21.57	11.541451381867015	24.97	1390	0.44199999999999995	0.0005	0.012058508594830831
32000	20.53	10.723297067600058	24.97	1439	0.42399999999999993	0.0005	0.01244832244184282
33000	19.51	10.031445558841456	24.97	1493	0.4059999999999999	0.0005	0.01283797025680542
34000	18.43	8.312947732302904	24.97	1548	0.3879999999999999	0.0005	0.013228305578231812
35000	18.27	8.374789549594663	24.97	1605	0.37	0.0005	0.01362413677904341
36000	17.05	8.327514635231811	24.97	1667	0.352	0.0005	0.014040372769037883
37000	15.09	6.6198111755547835	24.97	1733	0.33399999999999996	0.0005	0.014454888767666287
38000	14.84	5.558273113117059	24.97	1803	0.31599999999999995	0.0005	0.014852746592627631
39000	14.29	4.38929379285552	24.97	1872	0.29799999999999993	0.0005	0.015254951583014594
40000	12.71	3.0505573261291126	24.97	1951	0.2799999999999999	0.0005	0.015655833284060162
41000	13.57	3.394863767517041	24.97	2022	0.262	0.0005	0.016055905951393976
42000	13.27	4.056735140479349	24.97	2100	0.244	0.0005	0.016453694966104295
43000	12.01	3.940799411287004	24.97	2183	0.22599999999999998	0.0005	0.01685994055536058
44000	12.5	3.128897569432403	24.97	2262	0.20799999999999996	0.0005	0.017260095079739888
45000	12.17	2.953150859675137	24.97	2344	0.18999999999999995	0.0005	0.017652285827530756
46000	11.99	2.6888473366853685	24.97	2428	0.17199999999999993	0.0005	0.018046316239568923
47000	11.28	2.4375397432657384	24.97	2518	0.15400000000000003	0.0005	0.01844067003991869
48000	11.25	2.2017038856304	24.97	2606	0.136	0.0005	0.018840435412194993
49000	11.08	2.784528685433138	24.97	2696	0.118	0.0005	0.01923476623164283
50000	10.83	2.039877447299224	24.97	2789	0.1	0.0005	0.01964413709110684
51000	10.57	1.614032217770141	24.97	2884	0.0984	0.0005	0.020048903822898863
52000	10.6	1.7435595774162693	24.97	2979	0.09680000000000001	0.0005	0.020466092427571615
53000	10.52	1.9051509126575774	24.97	3074	0.0952	0.0005	0.020881456600295174
54000	10.64	1.8629009635512033	24.97	3169	0.0936	0.0005	0.021296922829416063
55000	10.37	1.5274488534808621	24.97	3265	0.092	0.0005	0.02171212871869405
56000	10.21	1.5639373388982054	24.97	3364	0.09040000000000001	0.0005	0.022128227684232924
57000	10.26	1.425622670975739	24.97	3461	0.0888	0.0005	0.022543732987509835
58000	10.26	1.4395832730342486	24.97	3559	0.0872	0.0005	0.02294090059068468
59000	10.45	1.82414363469547	24.97	3655	0.08560000000000001	0.0005	0.02334570997291141
60000	10.38	1.5347964034359738	24.97	3751	0.084	0.0005	0.023747328254911635
61000	10.12	1.5829087149927503	24.97	3850	0.0824	0.0005	0.024141845173305934
62000	10.2	1.2328828005937953	24.97	3948	0.08080000000000001	0.0005	0.024534051087167528
63000	10.15	1.2278029157808676	24.97	4047	0.0792	0.0005	0.02492585606045193
64000	10.13	1.277928010491984	24.97	4145	0.0776	0.0005	0.025322848955790202
