Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	20.583333333333332	11.465225200094803	-inf	48	0.982	0.0005	2.207371923658583e-05
2000	22.044444444444444	12.366541878176427	-inf	90	0.964	0.0005	0.0005114592446221246
3000	22.32	12.546617073936703	22.76	135	0.946	0.0005	0.0009091862705018786
4000	20.91	11.102337591696624	22.76	186	0.9279999999999999	0.0005	0.001307792067527771
5000	20.63	10.72907731354379	22.76	232	0.91	0.0005	0.0017047811216778226
6000	22.31	15.583128697408618	22.76	271	0.892	0.0005	0.0020987085501352944
7000	24.41	16.585593145860052	24.52	313	0.874	0.0005	0.002508361472023858
8000	23.26	15.676491954515843	24.96	360	0.856	0.0005	0.002925197614563836
9000	21.81	10.03961652654124	24.96	406	0.838	0.0005	0.0033408894803788926
10000	21.6	10.492854711659739	24.96	450	0.82	0.0005	0.003757274349530538
11000	25.62	15.02649659767705	25.62	483	0.802	0.0005	0.004173566102981568
12000	26.64	15.476769688794882	26.64	524	0.784	0.0005	0.004587960706816779
13000	25.4	12.95221988695374	26.64	565	0.766	0.0005	0.004982713460922241
14000	23.29	10.930960616524057	26.64	610	0.748	0.0005	0.005373170508278741
15000	25.0	12.330450113438681	26.64	648	0.73	0.0005	0.0057641781700981986
16000	24.36	12.175812087906086	26.64	691	0.712	0.0005	0.006156761447588603
17000	23.21	11.935908009028891	26.64	734	0.694	0.0005	0.006548709339565701
18000	21.33	12.005044772927754	26.64	784	0.6759999999999999	0.0005	0.0069371587038040165
19000	21.31	11.72748481133103	26.64	828	0.6579999999999999	0.0005	0.007329930133289761
20000	22.81	13.375122429346208	26.64	873	0.6399999999999999	0.0005	0.007733325428432888
21000	21.7	12.002083152519816	26.64	922	0.622	0.0005	0.008125231663386027
22000	21.69	11.572117351634487	26.64	965	0.604	0.0005	0.008519171078999837
23000	23.7	12.94565564195186	26.64	1007	0.586	0.0005	0.00892926083670722
24000	22.43	11.23588447786822	26.64	1053	0.5680000000000001	0.0005	0.009339524706204732
25000	22.75	12.854084953819156	26.64	1093	0.55	0.0005	0.009745993349287245
26000	22.66	12.71237192659183	26.64	1142	0.532	0.0005	0.010154844125111898
27000	20.74	9.430397658635611	26.64	1191	0.514	0.0005	0.010562655131022135
28000	19.77	8.743975068582937	26.64	1243	0.4959999999999999	0.0005	0.01096852852238549
29000	20.84	10.142701809675762	26.64	1286	0.478	0.0005	0.011360329919391208
30000	23.06	12.845870931937624	26.64	1327	0.45999999999999996	0.0005	0.011760730743408204
