Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.7445340156555176	0	20.836735	10.180708	51.0	9.0	20.836734693877553	10.180707923694298	1021	1021
1.1600329875946045	1	26.125	14.498599	77.0	11.0	26.125	14.498599070255029	1045	2066
1.5576529502868652	2	33.7	16.737484	86.0	12.0	33.7	16.73748288522899	1011	3077
1.963865041732788	3	40.56	16.20637	79.0	15.0	40.56	16.206369118343563	1014	4091
2.3075709342956543	4	40.56	11.437062	76.0	22.0	40.56	11.437062559940816	1014	5105
2.637495994567871	5	50.25	22.638187	85.0	24.0	50.25	22.638186764844924	1005	6110
2.9790308475494385	6	48.142857	20.487593	106.0	24.0	48.142857142857146	20.487593723974502	1011	7121
3.3205339908599854	7	48.285713	19.73429	90.0	23.0	48.285714285714285	19.73428936827339	1014	8135
3.748957872390747	8	60.17647	22.434834	113.0	34.0	60.1764705882353	22.43483450591866	1023	9158
4.119575023651123	9	61.235294	27.626776	136.0	25.0	61.23529411764706	27.6267760392931	1041	10199
4.448468923568726	10	50.3	15.925137	74.0	24.0	50.3	15.92513736204495	1006	11205
4.781882047653198	11	51.4	17.579533	94.0	28.0	51.4	17.579533554676583	1028	12233
5.120755910873413	12	60.058823	23.324995	125.0	33.0	60.05882352941177	23.324994390605955	1021	13254
5.430438756942749	13	55.833332	16.176971	98.0	35.0	55.833333333333336	16.176972660063576	1005	14259
5.776670932769775	14	82.84615	31.777702	142.0	39.0	82.84615384615384	31.777704215488892	1077	15336
6.098931789398193	15	63.125	18.397945	99.0	39.0	63.125	18.397944858054117	1010	16346
6.439529895782471	16	69.4	20.388885	114.0	39.0	69.4	20.388885861337954	1041	17387
6.766710996627808	17	63.125	29.542078	134.0	33.0	63.125	29.542078041329457	1010	18397
7.102176904678345	18	69.6	21.077	114.0	42.0	69.6	21.077001684300356	1044	19441
7.463432788848877	19	60.294117	16.861948	102.0	37.0	60.294117647058826	16.861947085540592	1025	20466
7.787259817123413	20	63.375	17.553045	95.0	39.0	63.375	17.553044607702677	1014	21480
8.136705875396729	21	72.666664	26.264467	113.0	29.0	72.66666666666667	26.264466912964785	1090	22570
8.485015869140625	22	67.73333	27.34829	157.0	38.0	67.73333333333333	27.34828859158995	1016	23586
8.824911117553711	23	65.125	19.156836	104.0	37.0	65.125	19.156836247146867	1042	24628
9.16256308555603	24	64.75	23.209642	118.0	38.0	64.75	23.209642392764263	1036	25664
9.621543884277344	25	64.5	16.643316	103.0	44.0	64.5	16.64331697709324	1032	26696
10.100017070770264	26	72.21429	27.026913	110.0	28.0	72.21428571428571	27.026914023481353	1011	27707
10.517108917236328	27	50.95	10.897133	70.0	35.0	50.95	10.897132650381018	1019	28726
10.85096001625061	28	60.35294	23.97288	111.0	33.0	60.35294117647059	23.97287971724958	1026	29752
11.149868965148926	29	62.9375	18.589207	96.0	38.0	62.9375	18.589206377626777	1007	30759
11.549040079116821	30	56.0	15.434071	90.0	33.0	56.0	15.434070309409293	1064	31823
11.931445837020874	31	69.6	28.23898	136.0	36.0	69.6	28.238980151556465	1044	32867
12.233851909637451	32	57.166668	20.865309	98.0	31.0	57.166666666666664	20.865308795009746	1029	33896
12.55084490776062	33	65.3125	22.174644	110.0	31.0	65.3125	22.174644162872152	1045	34941
12.902298927307129	34	68.26667	19.793825	114.0	39.0	68.26666666666667	19.79382619797283	1024	35965
13.270119905471802	35	72.666664	26.149994	123.0	41.0	72.66666666666667	26.14999468876088	1090	37055
13.623158931732178	36	58.833332	11.6630945	94.0	39.0	58.833333333333336	11.663094691280603	1059	38114
14.030863046646118	37	76.64286	28.801308	150.0	40.0	76.64285714285714	28.801307368285364	1073	39187
14.375406980514526	38	72.07143	24.496252	140.0	38.0	72.07142857142857	24.496251275054558	1009	40196
14.6958749294281	39	65.375	17.503124	102.0	42.0	65.375	17.503124721031956	1046	41242
15.035793781280518	40	70.26667	25.629326	138.0	40.0	70.26666666666667	25.62932348350659	1054	42296
15.445735931396484	41	74.28571	29.109224	145.0	42.0	74.28571428571429	29.109224290171497	1040	43336
15.80824589729309	42	79.38461	33.910603	158.0	44.0	79.38461538461539	33.91060297433297	1032	44368
16.174973964691162	43	67.375	12.378787	87.0	45.0	67.375	12.378787299247048	1078	45446
16.518372058868408	44	74.78571	25.48439	144.0	48.0	74.78571428571429	25.484388978993653	1047	46493
16.822141885757446	45	79.46154	29.515615	160.0	46.0	79.46153846153847	29.515616165567952	1033	47526
17.182215929031372	46	90.833336	37.17713	183.0	61.0	90.83333333333333	37.17712857240173	1090	48616
17.510270833969116	47	77.76923	21.930498	124.0	52.0	77.76923076923077	21.93049806917595	1011	49627
17.932370901107788	48	84.666664	21.951967	122.0	57.0	84.66666666666667	21.951967768035942	1016	50643
18.31395196914673	49	77.92308	15.147793	117.0	58.0	77.92307692307692	15.147792621427557	1013	51656
18.747591733932495	50	90.333336	21.437248	129.0	59.0	90.33333333333333	21.437246921084704	1084	52740
19.07081890106201	51	87.166664	33.18341	166.0	54.0	87.16666666666667	33.183412857765084	1046	53786
19.415376901626587	52	86.15385	30.432388	173.0	60.0	86.15384615384616	30.43238698352124	1120	54906
19.73982310295105	53	84.583336	23.739763	130.0	44.0	84.58333333333333	23.739763876013786	1015	55921
20.06101703643799	54	80.23077	17.400946	102.0	50.0	80.23076923076923	17.400945359614347	1043	56964
20.410143852233887	55	100.36364	32.054707	153.0	56.0	100.36363636363636	32.05470530563968	1104	58068
20.763027906417847	56	112.0	41.330376	200.0	70.0	112.0	41.330376238306854	1120	59188
21.095635890960693	57	104.5	37.900528	183.0	51.0	104.5	37.900527700811764	1045	60233
21.44049596786499	58	110.9	39.58396	200.0	75.0	110.9	39.58396139852604	1109	61342
21.785478115081787	59	96.545456	27.073513	153.0	56.0	96.54545454545455	27.07351485514155	1062	62404
22.13649892807007	60	94.545456	20.738035	141.0	69.0	94.54545454545455	20.73803548320041	1040	63444
22.49394392967224	61	112.7	37.831337	200.0	67.0	112.7	37.831336217479816	1127	64571
22.84702777862549	62	137.75	34.76259	200.0	87.0	137.75	34.76258764821744	1102	65673
23.200702905654907	63	162.28572	29.586264	200.0	123.0	162.28571428571428	29.586262669953943	1136	66809
23.56932497024536	64	200.0	0.0	200.0	200.0	200.0	0.0	1200	68009
23.929018020629883	65	200.0	0.0	200.0	200.0	200.0	0.0	1200	69209
24.30718207359314	66	194.83333	4.3365374	200.0	188.0	194.83333333333334	4.336537277085895	1169	70378
24.66280174255371	67	195.16667	8.414603	200.0	177.0	195.16666666666666	8.414603707576225	1171	71549
24.973199129104614	68	170.16667	18.915749	200.0	141.0	170.16666666666666	18.91574887641395	1021	72570
25.310012817382812	69	183.83333	18.068542	200.0	153.0	183.83333333333334	18.06854233805877	1103	73673
25.651357889175415	70	159.71428	13.381377	190.0	144.0	159.71428571428572	13.381376031253136	1118	74791
25.965800762176514	71	169.16667	39.46482	200.0	86.0	169.16666666666666	39.46482259205307	1015	75806
26.31088089942932	72	139.375	21.4589	179.0	102.0	139.375	21.458899668901946	1115	76921
26.643824100494385	73	134.25	26.780357	161.0	70.0	134.25	26.78035660703569	1074	77995
26.997456789016724	74	161.71428	35.55966	200.0	87.0	161.71428571428572	35.55966529536474	1132	79127
27.357874870300293	75	146.375	39.75845	200.0	80.0	146.375	39.75845035964053	1171	80298
27.717797994613647	76	120.111115	34.291054	200.0	67.0	120.11111111111111	34.29105631516586	1081	81379
28.065989017486572	77	146.14285	29.019346	184.0	105.0	146.14285714285714	29.01934611564485	1023	82402
28.391987800598145	78	146.71428	38.242516	200.0	83.0	146.71428571428572	38.24251293937635	1027	83429
28.77369999885559	79	127.0	25.840858	166.0	91.0	127.0	25.8408591188451	1016	84445
29.095824003219604	80	132.375	16.324348	158.0	107.0	132.375	16.324349144759186	1059	85504
29.416155099868774	81	133.0	34.949963	200.0	96.0	133.0	34.94996423460259	1064	86568
29.744606971740723	82	138.75	23.096266	185.0	99.0	138.75	23.09626593196398	1110	87678
