Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	20.604166666666668	9.844075170996117	-inf	48	0.982	0.05	2.259585592481825e-05
2000	22.545454545454547	12.838072896758273	-inf	88	0.964	0.05	0.0005236525668038262
3000	23.35	13.419668401268341	23.5	131	0.946	0.05	0.0009155376752217611
4000	21.7	10.910087075729505	23.63	178	0.9279999999999999	0.05	0.00130630890528361
5000	20.79	9.625274022073345	23.63	227	0.91	0.05	0.0016972047090530395
6000	22.16	10.328329971491035	23.63	270	0.892	0.05	0.0020854587025112576
7000	21.71	11.72799641882619	23.63	315	0.874	0.05	0.0024739481343163386
8000	21.99	12.37052545367415	23.63	364	0.856	0.05	0.002866575453016493
9000	21.32	10.605545719103755	23.63	410	0.838	0.05	0.003257906370692783
10000	20.9	9.729850975220534	23.63	458	0.82	0.05	0.003650823566648695
11000	21.04	11.49166654580614	23.63	503	0.802	0.05	0.004046594103177388
12000	21.6	12.251530516633421	23.63	553	0.784	0.05	0.004434519608815511
13000	21.19	10.489704476294841	23.63	595	0.766	0.05	0.004828238685925802
14000	21.12	10.313369963304913	23.63	647	0.748	0.05	0.005221987234221564
15000	20.69	10.965121978345705	23.63	693	0.73	0.05	0.005613875124189589
16000	21.22	10.914742324031291	23.63	742	0.712	0.05	0.00600743293762207
17000	20.06	8.544963428827534	23.63	793	0.694	0.05	0.006398568815655178
18000	20.33	10.100549490003006	23.63	841	0.6759999999999999	0.05	0.0067922494146558975
19000	20.84	11.994765525011315	23.63	887	0.6579999999999999	0.05	0.007194741169611613
20000	20.87	11.977190822559354	23.63	936	0.6399999999999999	0.05	0.007584366732173496
21000	20.66	11.686077186121954	23.63	982	0.622	0.05	0.007973673343658448
22000	22.98	13.139238942952515	23.63	1022	0.604	0.05	0.008373227649264866
23000	23.63	12.869852369005637	23.83	1061	0.586	0.05	0.008785321050220066
24000	24.98	13.355882599064726	25.68	1101	0.5680000000000001	0.05	0.009192930393748813
25000	24.91	13.211430656821387	25.68	1143	0.55	0.05	0.009582100775506761
26000	23.35	13.397294502995743	25.68	1188	0.532	0.05	0.009970891144540575
27000	24.83	16.315670381568758	25.68	1224	0.514	0.05	0.010362618764241537
28000	24.82	14.67881466604167	25.82	1266	0.4959999999999999	0.05	0.010754770239194234
