Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
40000	14.58	6.2452862224240775	26.18	1892	0.2799999999999999	0.0005	0.015919092496236166
41000	15.44	6.859037833399085	26.18	1960	0.262	0.0005	0.016330731643570795
42000	14.69	5.750991218911746	26.18	2029	0.244	0.0005	0.016780071722136605
43000	14.24	5.4279277813913485	26.18	2100	0.22599999999999998	0.0005	0.017222790055804783
44000	12.68	4.310174010408397	26.18	2177	0.20799999999999996	0.0005	0.01763163924217224
45000	12.81	5.491256686770342	26.18	2258	0.18999999999999995	0.0005	0.01804326315720876
46000	12.13	3.12619577122099	26.18	2340	0.17199999999999993	0.0005	0.01845666620466444
47000	11.25	2.4914855006601986	26.18	2431	0.15400000000000003	0.0005	0.018870633310741847
48000	11.26	2.948287638613302	26.18	2519	0.136	0.0005	0.01926901618639628
49000	10.93	1.9144450893143943	26.18	2610	0.118	0.0005	0.01968155602614085
50000	10.69	2.04790136481228	26.18	2703	0.1	0.0005	0.020089316036966114
51000	10.58	1.7215109642404256	26.18	2798	0.0984	0.0005	0.020491742359267342
52000	10.62	1.5797468151574166	26.18	2892	0.09680000000000001	0.0005	0.020888808833228217
53000	10.31	1.5079456223617616	26.18	2989	0.0952	0.0005	0.021287468605571323
54000	10.36	1.9053608582103287	26.18	3086	0.0936	0.0005	0.021694492366578843
55000	10.48	2.5474693324945052	26.18	3182	0.092	0.0005	0.02209827933046553
56000	10.1	1.7916472867168918	26.18	3282	0.09040000000000001	0.0005	0.022496430344051785
57000	10.24	1.855370582929459	26.18	3379	0.0888	0.0005	0.022898308237393698
58000	10.07	1.4508962747212495	26.18	3479	0.0872	0.0005	0.02330577850341797
59000	10.42	1.7730200224475752	26.18	3575	0.08560000000000001	0.0005	0.023709425065252514
60000	10.22	1.5911002482559042	26.18	3673	0.084	0.0005	0.024122180938720702
61000	9.94	1.4270248771482577	26.18	3773	0.0824	0.0005	0.024537384311358133
62000	10.37	1.7300578025025637	26.18	3870	0.08080000000000001	0.0005	0.024947255982293023
63000	10.67	1.8976564494133283	26.18	3963	0.0792	0.0005	0.025360994140307107
64000	10.26	1.8472682533947253	26.18	4060	0.0776	0.0005	0.025767724580234953
65000	10.52	2.0903588208726274	26.18	4156	0.07600000000000001	0.0005	0.026167884535259672
66000	10.09	1.3718236038208411	26.18	4254	0.07440000000000001	0.0005	0.026567521029048496
67000	10.41	1.6192282112166894	26.18	4350	0.0728	0.0005	0.026964622537295025
68000	10.15	1.388344337691482	26.18	4449	0.07120000000000001	0.0005	0.027360607186953226
69000	10.17	1.7723148704448657	26.18	4547	0.06960000000000001	0.0005	0.02775775180922614
70000	10.3	1.4933184523068077	26.18	4645	0.068	0.0005	0.02815224548180898
71000	10.0	1.3190905958272918	26.18	4744	0.06640000000000001	0.0005	0.02855051431390974
72000	10.31	1.5664928981645592	26.18	4842	0.0648	0.0005	0.02894806808895535
73000	10.17	1.470068025636909	26.18	4940	0.0632	0.0005	0.029350333412488303
74000	10.21	1.3877679921370143	26.18	5038	0.06160000000000001	0.0005	0.029752327336205378
75000	10.02	1.240806189539688	26.18	5138	0.060000000000000005	0.0005	0.030157804621590508
76000	9.78	1.100727032465361	26.18	5240	0.0584	0.0005	0.030565681523746915
77000	10.03	1.322535443759448	26.18	5340	0.0568	0.0005	0.03097666601339976
78000	9.9	1.3601470508735443	26.18	5441	0.0552	0.0005	0.03138603647549947
79000	9.87	1.3903596656980524	26.18	5542	0.05360000000000001	0.0005	0.031791243818071156
80000	9.98	1.2882546332150333	26.18	5642	0.052000000000000005	0.0005	0.03219711965984769
81000	9.91	1.2173331507849445	26.18	5743	0.05040000000000001	0.0005	0.03260424918598599
82000	9.7	1.0816653826391966	26.18	5846	0.0488	0.0005	0.03301370296213362
83000	9.99	1.2766753698571927	26.18	5946	0.0472	0.0005	0.03342144608497619
84000	10.01	1.1873921003611232	26.18	6046	0.0456	0.0005	0.0338261835442649
85000	9.92	1.1285388783732706	26.18	6147	0.04400000000000001	0.0005	0.0342332492934333
86000	9.86	1.1403508232118746	26.18	6248	0.04240000000000001	0.0005	0.034640188150935704
87000	9.73	1.0569295151522642	26.18	6351	0.0408	0.0005	0.035043591128455266
88000	9.76	1.184229707446997	26.18	6454	0.039200000000000006	0.0005	0.03544929246107737
89000	9.63	1.083097410208334	26.18	6557	0.0376	0.0005	0.03585160454114278
90000	9.69	0.9454628496138809	26.18	6661	0.036000000000000004	0.0005	0.03625172323650784
91000	9.72	1.1408768557561328	26.18	6763	0.034400000000000014	0.0005	0.03665047738287184
92000	9.64	1.1271202242884297	26.18	6867	0.03280000000000001	0.0005	0.0370533859067493
93000	9.62	1.0274239631233058	26.18	6971	0.031200000000000006	0.0005	0.03745177103413476
94000	9.57	0.9192932067626737	26.18	7075	0.0296	0.0005	0.037852977050675286
95000	9.6	1.0198039027185568	26.18	7179	0.027999999999999997	0.0005	0.038252001537217035
96000	9.77	1.0183810681665288	26.18	7282	0.026400000000000007	0.0005	0.03865081714259254
97000	9.76	1.0403845442911963	26.18	7384	0.024800000000000003	0.0005	0.039055354595184326
98000	9.5	1.004987562112089	26.18	7490	0.023200000000000012	0.0005	0.03947108056810167
99000	9.52	1.0244998779892558	26.18	7594	0.021600000000000008	0.0005	0.03988130271434784
100000	9.55	0.9205976319760982	26.18	7699	0.02	0.0005	0.040277307165993585
