Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	21.695652173913043	13.220322901432755	-inf	46	0.982	0.0005	2.2231141726175945e-05
2000	22.704545454545453	12.207634618352836	-inf	88	0.964	0.0005	0.0005183139112260607
3000	24.48	14.294390508167881	24.66	128	0.946	0.0005	0.0009169942140579224
4000	22.47	13.815538353607506	24.66	177	0.9279999999999999	0.0005	0.0013264944818284776
5000	20.25	10.895297150605852	24.66	227	0.91	0.0005	0.001737247904141744
6000	21.5	11.81228174401542	24.66	270	0.892	0.0005	0.0021478425131903752
7000	23.26	12.982773201438897	24.66	309	0.874	0.0005	0.0025449561410480076
8000	22.51	12.956461708352323	24.66	359	0.856	0.0005	0.0029397373729281957
9000	20.03	9.88175591683988	24.66	409	0.838	0.0005	0.0033315484391318426
10000	21.1	10.998636279102968	24.66	453	0.82	0.0005	0.0037278636958864
11000	22.31	12.078654726417176	24.66	498	0.802	0.0005	0.004134552280108134
12000	22.79	13.41513697283781	24.66	538	0.784	0.0005	0.004532462557156881
13000	23.07	13.25462560768881	24.66	581	0.766	0.0005	0.0049229985475540165
14000	21.82	10.645543668596734	24.66	631	0.748	0.0005	0.005315992037455241
15000	20.32	8.66011547267125	24.66	680	0.73	0.0005	0.0057136431005265975
16000	21.08	11.509717633373983	24.66	726	0.712	0.0005	0.006110605133904351
17000	21.63	12.07448135532123	24.66	772	0.694	0.0005	0.0065101585123274065
18000	21.63	11.533130537716113	24.66	817	0.6759999999999999	0.0005	0.00690190593401591
19000	22.61	12.105283970233826	24.66	863	0.6579999999999999	0.0005	0.007291738390922547
20000	20.75	9.665790190150002	24.66	913	0.6399999999999999	0.0005	0.007683373557196723
21000	21.46	10.478950329112166	24.66	956	0.622	0.0005	0.008075074421034919
22000	22.35	11.087267472195302	24.66	1000	0.604	0.0005	0.008470921119054158
23000	21.49	10.214200898748762	24.66	1048	0.586	0.0005	0.008869519962204827
24000	20.82	8.594626228056692	24.66	1095	0.5680000000000001	0.0005	0.009257769319746229
25000	21.52	9.628582450184451	24.66	1139	0.55	0.0005	0.009648822612232632
26000	21.82	9.968329850080202	24.66	1186	0.532	0.0005	0.010038421882523432
27000	20.48	8.932502448922138	24.66	1233	0.514	0.0005	0.010431051717864143
28000	22.13	11.308983154996739	24.66	1277	0.4959999999999999	0.0005	0.010833664735158285
29000	23.66	12.405821214252606	24.66	1320	0.478	0.0005	0.011248262061013117
30000	22.65	11.295463691234637	24.66	1366	0.45999999999999996	0.0005	0.011652590036392211
31000	22.38	12.491421056068841	24.66	1408	0.44199999999999995	0.0005	0.012046873966852823
32000	21.51	13.872631329347724	24.66	1459	0.42399999999999993	0.0005	0.01244116551346249
33000	21.24	13.658052569821221	24.66	1504	0.4059999999999999	0.0005	0.012850951221254138
34000	20.14	11.249017734895789	24.66	1555	0.3879999999999999	0.0005	0.013255414962768554
35000	18.96	8.84411668851107	24.66	1610	0.37	0.0005	0.01365790088971456
36000	18.41	8.821672177087516	24.66	1664	0.352	0.0005	0.014055416252877977
37000	17.39	7.32105866661373	24.66	1722	0.33399999999999996	0.0005	0.014447531236542596
38000	17.75	7.641171376170018	24.66	1776	0.31599999999999995	0.0005	0.014858789775106643
39000	15.63	6.297070747577798	24.66	1844	0.29799999999999993	0.0005	0.015260287324587504
40000	14.8	4.69041575982343	24.66	1911	0.2799999999999999	0.0005	0.015650982194476658
41000	14.32	4.496398558846846	24.66	1982	0.262	0.0005	0.01604533871014913
42000	13.79	4.4029421981216155	24.66	2055	0.244	0.0005	0.016442492935392593
43000	13.89	5.412753458268722	24.66	2126	0.22599999999999998	0.0005	0.016835088398721484
44000	13.03	4.410113377227392	24.66	2205	0.20799999999999996	0.0005	0.01723521093527476
45000	12.77	4.440394126651372	24.66	2283	0.18999999999999995	0.0005	0.017634469204478795
