Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	23.666666666666668	12.629645145764647	-inf	42	0.982	0.0005	2.2104051378038194e-05
2000	22.96551724137931	11.404222121816364	-inf	87	0.964	0.0005	0.0005130042632420857
3000	21.35	10.393627855566121	23.0	135	0.946	0.0005	0.000904909438557095
4000	20.01	9.860522298539768	23.0	185	0.9279999999999999	0.0005	0.0012917672925525242
5000	20.71	9.941121667095722	23.0	231	0.91	0.0005	0.001701515449417962
6000	22.18	10.700822398301916	23.0	277	0.892	0.0005	0.002101041807068719
7000	21.36	11.774990445855998	23.0	323	0.874	0.0005	0.002494847774505615
8000	21.65	11.291036267765683	23.0	371	0.856	0.0005	0.0028829414976967705
9000	22.3	11.985407794480754	23.51	413	0.838	0.0005	0.0032694291406207615
10000	22.47	12.463109563828764	23.51	459	0.82	0.0005	0.0036790772941377426
11000	20.74	8.909118923889164	23.51	508	0.802	0.0005	0.004079401691754659
12000	20.56	8.620116008500117	23.51	557	0.784	0.0005	0.004467749728096856
13000	22.09	10.120370546575852	23.51	597	0.766	0.0005	0.004865476290384928
14000	22.52	11.292014877779783	23.51	644	0.748	0.0005	0.0052612016598383585
15000	21.56	11.187779046799236	23.51	689	0.73	0.0005	0.005656311379538642
16000	21.84	11.357570162671239	23.51	734	0.712	0.0005	0.006049146453539531
17000	21.71	12.044330616518296	23.51	780	0.694	0.0005	0.006447124812338088
18000	22.71	15.639242309012287	23.51	819	0.6759999999999999	0.0005	0.006836335327890184
19000	22.77	14.908960392998567	23.51	867	0.6579999999999999	0.0005	0.00722573459148407
20000	22.32	14.218213671203566	23.51	912	0.6399999999999999	0.0005	0.007617372009489271
21000	21.79	12.213349253992535	23.51	959	0.622	0.0005	0.008003529972500272
22000	20.64	11.221871501670298	23.51	1009	0.604	0.0005	0.008396317892604404
