Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
1000	23.093023255813954	13.048770686977361	-inf	43	0.982	0.0005	2.3439923922220866e-05
2000	24.567901234567902	14.985538931805726	-inf	81	0.964	0.0005	0.0005389075809054904
3000	22.6	12.430607386608266	24.13	131	0.946	0.0005	0.0009721578492058648
4000	21.3	9.321480569094161	24.13	176	0.9279999999999999	0.0005	0.001401964955859714
5000	22.84	11.36989006103401	24.13	216	0.91	0.0005	0.001835784051153395
6000	21.92	13.699401446778614	24.13	265	0.892	0.0005	0.002276465164290534
7000	20.12	12.660394938547533	24.13	315	0.874	0.0005	0.0027152269416385226
8000	21.35	12.522280143807675	24.13	357	0.856	0.0005	0.003146779603428311
9000	22.4	13.419388957773002	24.13	402	0.838	0.0005	0.0035804539256625704
10000	22.89	12.465869404096932	24.13	446	0.82	0.0005	0.0039945815006891885
11000	22.99	12.523174517669231	24.13	487	0.802	0.0005	0.004417872627576192
12000	23.03	13.101492281415887	24.13	532	0.784	0.0005	0.004836721022923787
13000	22.66	12.157483292194977	24.13	573	0.766	0.0005	0.005253219935629103
14000	23.36	13.160182369557042	24.43	615	0.748	0.0005	0.005674327214558919
15000	23.45	13.83211842054571	24.45	658	0.73	0.0005	0.0060853325658374365
16000	23.61	12.050638987207275	24.45	699	0.712	0.0005	0.006497051782078213
