Steps	Avg_Last_100_Episodes	Std_Last_100_Episodes	Best_Avg_100_Episodes	Num_Episodes	Exploration_Epsilon	Adam_Learning_Rate	Elapsed_Time_Hours
56000	9.7	1.1445523142259595	23.85	4107	0.09040000000000001	0.0005	0.016994735598564147
57000	9.74	0.9656086163658649	23.85	4209	0.0888	0.0005	0.017373582522074382
58000	9.92	1.1720068259186889	23.85	4310	0.0872	0.0005	0.017751424709955853
59000	9.98	1.4898322053170956	23.85	4410	0.08560000000000001	0.0005	0.018126777211825054
60000	9.58	1.1417530380953669	23.85	4514	0.084	0.0005	0.018512534234258863
61000	9.92	1.3614697940094005	23.85	4615	0.0824	0.0005	0.01888314339849684
62000	9.69	1.0458967444255671	23.85	4719	0.08080000000000001	0.0005	0.019266863928900823
63000	9.82	1.1694443124834972	23.85	4821	0.0792	0.0005	0.019636907047695582
64000	9.8	1.378404875209022	23.85	4923	0.0776	0.0005	0.02000824703110589
65000	9.84	1.3169662106523463	23.85	5024	0.07600000000000001	0.0005	0.020377839472558765
66000	9.63	0.9762684057163789	23.85	5128	0.07440000000000001	0.0005	0.020749364230367873
67000	9.64	0.9645724441429995	23.85	5232	0.0728	0.0005	0.021122520168622334
68000	9.79	1.2751078385768007	23.85	5334	0.07120000000000001	0.0005	0.021495483583874174
69000	9.63	1.0738249391777042	23.85	5438	0.06960000000000001	0.0005	0.021873302194807265
70000	9.52	0.9431860898041278	23.85	5543	0.068	0.0005	0.022266900738080343
71000	9.67	1.0005498488331304	23.85	5646	0.06640000000000001	0.0005	0.02265818648868137
72000	9.9	1.1958260743101399	23.85	5747	0.0648	0.0005	0.023044979373613994
73000	9.48	0.9217374897442329	23.85	5852	0.0632	0.0005	0.02342805763085683
74000	9.6	1.0488088481701516	23.85	5956	0.06160000000000001	0.0005	0.02380675931771596
75000	9.88	1.0796295661012623	23.85	6057	0.060000000000000005	0.0005	0.024181125826305813
76000	9.58	0.9293008124391153	23.85	6162	0.0584	0.0005	0.024554904765552943
77000	9.68	1.1303096920755833	23.85	6265	0.0568	0.0005	0.024930858413378398
78000	9.64	1.118212859879549	23.85	6369	0.0552	0.0005	0.0253211604224311
79000	9.61	0.9684523736353793	23.85	6473	0.05360000000000001	0.0005	0.025708624256981744
80000	9.68	1.0476640682967036	23.85	6576	0.052000000000000005	0.0005	0.02609885235627492
81000	9.52	0.9325234581499814	23.85	6681	0.05040000000000001	0.0005	0.02647648440466987
82000	9.57	0.9301075206662937	23.85	6786	0.0488	0.0005	0.02685250182946523
83000	9.66	1.0697663296253066	23.85	6889	0.0472	0.0005	0.02723475005891588
84000	9.4	1.0488088481701514	23.85	6995	0.0456	0.0005	0.027629648778173657
85000	9.78	0.9335952013587046	23.85	7097	0.04400000000000001	0.0005	0.028023153874609207
86000	9.55	0.9836157786453001	23.85	7202	0.04240000000000001	0.0005	0.02841817206806607
87000	9.61	0.9684523736353793	23.85	7306	0.0408	0.0005	0.028812426527341208
88000	9.58	0.8022468448052633	23.85	7410	0.039200000000000006	0.0005	0.029209155440330505
89000	9.4	0.9486832980505137	23.85	7516	0.0376	0.0005	0.02960518048869239
90000	9.44	0.9520504188329524	23.85	7622	0.036000000000000004	0.0005	0.02999649749861823
91000	9.48	0.964157663455516	23.85	7727	0.034400000000000014	0.0005	0.03038370152314504
92000	9.57	0.9407975340103735	23.85	7831	0.03280000000000001	0.0005	0.030780232085122
93000	9.67	1.0300970828033638	23.85	7935	0.031200000000000006	0.0005	0.031175763607025148
94000	9.39	0.8354040938372281	23.85	8041	0.0296	0.0005	0.03157494942347209
95000	9.66	0.9820386957752734	23.85	8145	0.027999999999999997	0.0005	0.03197151309914059
96000	9.5	0.9539392014169457	23.85	8251	0.026400000000000007	0.0005	0.03236778305636512
97000	9.48	0.9108238029388561	23.85	8357	0.024800000000000003	0.0005	0.03276833560731676
98000	9.59	0.9390953093270138	23.85	8461	0.023200000000000012	0.0005	0.03316503213511573
99000	9.43	0.8631917515824626	23.85	8567	0.021600000000000008	0.0005	0.03355275438891517
100000	9.43	0.7649182962905254	23.85	8673	0.02	0.0005	0.03394212616814507
