Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.8281638622283936	0	14.183099	5.48573	35.0	8.0	14.183098591549296	5.485730167366323	1007	1007
1.2377347946166992	1	24.0	14.648256	75.0	9.0	24.0	14.648256844124102	1008	2015
1.5976588726043701	2	34.466667	17.617668	94.0	13.0	34.46666666666667	17.617667899646147	1034	3049
1.9707980155944824	3	45.739132	24.114252	104.0	17.0	45.73913043478261	24.114252309811466	1052	4101
2.3207061290740967	4	57.333332	25.4842	114.0	24.0	57.333333333333336	25.4841998980632	1032	5133
2.6644399166107178	5	94.09091	37.159252	171.0	46.0	94.0909090909091	37.159250764182154	1035	6168
3.0150668621063232	6	69.4	23.46288	118.0	34.0	69.4	23.462878482118658	1041	7209
3.345407009124756	7	78.92308	34.89867	149.0	36.0	78.92307692307692	34.89866988530241	1026	8235
3.6880829334259033	8	71.57143	25.853195	122.0	34.0	71.57142857142857	25.853196226038296	1002	9237
4.036442756652832	9	105.4	33.6458	165.0	64.0	105.4	33.64580211556859	1054	10291
4.405833959579468	10	125.666664	28.763403	167.0	74.0	125.66666666666667	28.763402673072832	1131	11422
4.755838871002197	11	146.42857	50.46316	200.0	78.0	146.42857142857142	50.46316094186825	1025	12447
5.190650939941406	12	157.57143	44.76879	200.0	67.0	157.57142857142858	44.76879379611632	1103	13550
5.720359802246094	13	186.33333	30.559597	200.0	118.0	186.33333333333334	30.55959569249713	1118	14668
6.123131990432739	14	180.0	29.263174	200.0	127.0	180.0	29.26317367158479	1080	15748
6.601928949356079	15	200.0	0.0	200.0	200.0	200.0	0.0	1200	16948
6.989558935165405	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18148
7.38855504989624	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19348
7.7482099533081055	18	200.0	0.0	200.0	200.0	200.0	0.0	1200	20548
8.161500930786133	19	200.0	0.0	200.0	200.0	200.0	0.0	1200	21748
8.604318857192993	20	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	22942
8.98858094215393	21	200.0	0.0	200.0	200.0	200.0	0.0	1200	24142
9.379739761352539	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	25342
9.800694942474365	23	198.33333	2.4267032	200.0	194.0	198.33333333333334	2.4267032964268394	1190	26532
10.197999954223633	24	200.0	0.0	200.0	200.0	200.0	0.0	1200	27732
10.594918966293335	25	190.16667	14.403895	200.0	164.0	190.16666666666666	14.403896077874979	1141	28873
11.093044996261597	26	191.16667	13.221405	200.0	166.0	191.16666666666666	13.221405203515832	1147	30020
11.578145980834961	27	200.0	0.0	200.0	200.0	200.0	0.0	1200	31220
11.952323913574219	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	32420
12.396456956863403	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	33620
13.072889804840088	30	190.0	14.329456	200.0	166.0	190.0	14.329456840136451	1140	34760
13.455939769744873	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	35960
13.838687896728516	32	195.16667	10.807663	200.0	171.0	195.16666666666666	10.807661891248983	1171	37131
14.527811050415039	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	38331
14.883675813674927	34	183.0	24.048561	200.0	148.0	183.0	24.048561980570344	1098	39429
15.31026577949524	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40629
15.648368835449219	36	194.83333	11.553019	200.0	169.0	194.83333333333334	11.553017883748915	1169	41798
15.971668004989624	37	184.0	29.955523	200.0	118.0	184.0	29.955522584881294	1104	42902
16.334254026412964	38	198.33333	3.72678	200.0	190.0	198.33333333333334	3.7267799624996494	1190	44092
16.69321608543396	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	45292
17.053098917007446	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	46492
17.416195154190063	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	47692
17.783169984817505	42	186.5	29.741945	200.0	120.0	186.5	29.741945688426863	1119	48811
18.152565002441406	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	50011
18.519876718521118	44	191.83333	18.261223	200.0	151.0	191.83333333333334	18.261221816248284	1151	51162
18.89586305618286	45	171.14285	22.048183	200.0	137.0	171.14285714285714	22.048184709394825	1198	52360
19.23281693458557	46	140.25	10.42533	160.0	122.0	140.25	10.425329730996522	1122	53482
19.579619884490967	47	143.0	21.804325	182.0	118.0	143.0	21.8043246038159	1001	54483
19.901533842086792	48	144.0	24.0	185.0	107.0	144.0	24.0	1008	55491
20.327032804489136	49	114.5	24.89277	159.0	84.0	114.5	24.892770034690795	1145	56636
20.64620804786682	50	100.5	23.04886	146.0	67.0	100.5	23.04886114323222	1005	57641
20.960839986801147	51	95.63636	21.776855	148.0	67.0	95.63636363636364	21.776854799503937	1052	58693
21.261894941329956	52	102.3	28.60437	151.0	59.0	102.3	28.604370295463593	1023	59716
21.58178400993347	53	95.181816	22.052904	126.0	59.0	95.18181818181819	22.052904083417147	1047	60763
21.884849786758423	54	100.7	18.745932	128.0	70.0	100.7	18.74593289223025	1007	61770
22.198577880859375	55	94.454544	15.813478	121.0	71.0	94.45454545454545	15.813478924717336	1039	62809
22.505085945129395	56	101.9	12.715738	126.0	87.0	101.9	12.715738279785409	1019	63828
22.82180690765381	57	106.5	18.09558	139.0	76.0	106.5	18.095579570712843	1065	64893
23.149014949798584	58	119.0	18.061623	151.0	97.0	119.0	18.06162291219209	1071	65964
23.465901136398315	59	134.5	17.131842	156.0	113.0	134.5	17.131841699011815	1076	67040
23.792924880981445	60	141.875	24.766092	197.0	120.0	141.875	24.76609325267108	1135	68175
24.100302934646606	61	150.42857	24.241978	175.0	109.0	150.42857142857142	24.241977423216845	1053	69228
24.45619297027588	62	160.42857	20.268604	195.0	132.0	160.42857142857142	20.268604454441657	1123	70351
24.75034809112549	63	169.0	22.788885	199.0	132.0	169.0	22.78888618018295	1014	71365
25.089629888534546	64	166.57143	11.210418	180.0	144.0	166.57142857142858	11.21041789532197	1166	72531
25.449400901794434	65	182.16667	13.545192	200.0	158.0	182.16666666666666	13.545191848852573	1093	73624
25.805855989456177	66	182.0	21.594753	200.0	142.0	182.0	21.594752448994022	1092	74716
26.154566764831543	67	192.0	11.958261	200.0	167.0	192.0	11.958260743101398	1152	75868
26.53489899635315	68	200.0	0.0	200.0	200.0	200.0	0.0	1200	77068
26.89309597015381	69	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	78265
27.259392023086548	70	200.0	0.0	200.0	200.0	200.0	0.0	1200	79465
27.668910026550293	71	200.0	0.0	200.0	200.0	200.0	0.0	1200	80665
28.027025938034058	72	200.0	0.0	200.0	200.0	200.0	0.0	1200	81865
28.391645908355713	73	200.0	0.0	200.0	200.0	200.0	0.0	1200	83065
28.736845016479492	74	200.0	0.0	200.0	200.0	200.0	0.0	1200	84265
29.09321904182434	75	200.0	0.0	200.0	200.0	200.0	0.0	1200	85465
29.450093984603882	76	200.0	0.0	200.0	200.0	200.0	0.0	1200	86665
29.831413984298706	77	200.0	0.0	200.0	200.0	200.0	0.0	1200	87865
30.194100856781006	78	200.0	0.0	200.0	200.0	200.0	0.0	1200	89065
30.569833040237427	79	200.0	0.0	200.0	200.0	200.0	0.0	1200	90265
30.953659772872925	80	200.0	0.0	200.0	200.0	200.0	0.0	1200	91465
31.309160947799683	81	200.0	0.0	200.0	200.0	200.0	0.0	1200	92665
31.66395378112793	82	200.0	0.0	200.0	200.0	200.0	0.0	1200	93865
